GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
CADM1             11  115039933  115375241   1581     141  106342     0.087695      0.46506
BUD13             11  116618886  116643714    180      50  106342      0.60939      0.27113
ZPR1              11  116649276  116658739     54      28  106342      0.30995       0.3783
APOA5             11  116660086  116663136     24      14  106342      0.55347      0.28997
APOA4             11  116691418  116694011     28      18  106342       2.0693     0.019258
APOC3             11  116700624  116703787     28      11  106342      0.71009      0.23882
APOA1             11  116706467  116708338     14       8  106342     0.062342      0.47515
SIK3              11  116714118  116969131   1575      60  106342      0.29474      0.38409
PAFAH1B2          11  117015000  117048889    241      54  106342    -0.046336      0.51848
SIDT2             11  117049626  117068161    116      35  106342     -0.11645      0.54635
TAGLN             11  117070040  117075508     48      22  106342     -0.68396        0.753
PCSK7             11  117075788  117102811    160      44  106342       1.5926     0.055625
RNF214            11  117103341  117156404    258      43  106342      0.33009      0.37067
BACE1             11  117156402  117186972    144      56  106342      0.64329      0.26002
CEP164            11  117184792  117283982    518      64  106342      0.42011       0.3372
DSCAML1           11  117298489  117667976   2449     200  106342     -0.88775      0.81266
FXYD2             11  117690790  117699408     65      28  106342      0.14215      0.44348
FXYD6-FXYD2       11  117690790  117747746    384      88  106342      0.76478       0.2222
FXYD6             11  117707691  117748201    256      55  106342       1.0575      0.14515
TMPRSS13          11  117771356  117800168    228      54  106342     -0.18515      0.57344
IL10RA            11  117857106  117872198     84      26  106342      0.60901      0.27126
TMPRSS4           11  117947727  117996323    405      49  106342      0.53218       0.2973
SCN4B             11  118004092  118023630     97      25  106342      0.90104      0.18378
SCN2B             11  118033519  118047337     99      35  106342       1.7976     0.036122
AMICA1            11  118064442  118095809    187      34  106342      0.44831      0.32696
MPZL3             11  118097405  118124135    185      31  106342      0.39307      0.34713
MPZL2             11  118124131  118135251     72      19  106342      0.71436       0.2375
CD3E              11  118175295  118186890     54      18  106342     -0.45968      0.67713
CD3D              11  118209789  118213459     11       6  106342      0.30028      0.38198
CD3G              11  118215032  118224497     41      19  106342      0.54205      0.29389
UBE4A             11  118230296  118269926    139      44  106342       1.4527     0.073159
ATP5L             11  118272104  118280562     25      11  106342     -0.18648      0.57396
KMT2A             11  118307205  118397539    259      51  106342       1.1251      0.13027
TTC36             11  118398210  118401740     11       8  106342      0.62003      0.26762
TMEM25            11  118401803  118417313     97      19  106342      0.69704      0.24289
IFT46             11  118415243  118436791    154      30  106342      0.22012      0.41289
ARCN1             11  118443078  118473748    150      29  106342       0.6448      0.25953
PHLDB1            11  118477213  118528748    215      64  106342       1.2754      0.10108
TREH              11  118528942  118550381    105      31  106342      0.44159      0.32939
DDX6              11  118618472  118661972    201      47  106342       1.4834      0.06899
CXCR5             11  118754475  118766980     78      32  106342     0.011876      0.49526
BCL9L             11  118766849  118796327    121      49  106342      0.42431      0.33567
UPK2              11  118827008  118829269     11       8  106342        1.737     0.041195
FOXR1             11  118842417  118851997     51      20  106342    -0.049344      0.51968
CCDC84            11  118868843  118886455     96      23  106342       2.0676     0.019337
RPS25             11  118886422  118889057     22      10  106342       2.6839    0.0036383
TRAPPC4           11  118889241  118894384     42      11  106342       1.7702     0.038344
SLC37A4           11  118895061  118901616     53      24  106342       1.3487     0.088723
HYOU1             11  118914896  118927951     74      26  106342      0.75424      0.22535
VPS11             11  118938493  118952688     94      24  106342      0.15227      0.43949
HMBS              11  118955587  118964259     41      19  106342      0.30571      0.37991
H2AFX             11  118964580  118966177      7       3  106342      -1.6534      0.95088
DPAGT1            11  118967213  118973124     22       9  106342     -0.28793       0.6133
C2CD2L            11  118977771  118988304     54      22  106342     -0.37683      0.64685
HINFP             11  118992233  119005765     55      12  106342      0.48004       0.3156
ABCG4             11  119019750  119033375     56      23  106342       2.1408     0.016145
NLRX1             11  119039036  119054725     61      13  106342     -0.45623      0.67589
PDZD3             11  119056127  119060932     17      11  106342     -0.63091      0.73595
CCDC153           11  119060963  119072160     42      22  106342       1.1982      0.11542
CBL               11  119076986  119178859    360      62  106342       1.2598      0.10388
MCAM              11  119179234  119189087     46      30  106342       0.4063      0.34226
RNF26             11  119205210  119208024     12       6  106342      0.24375      0.40371
MFRP              11  119209644  119217383     47      31  106342       1.2585       0.1041
C1QTNF5           11  119209644  119217383     47      31  106342       1.2585       0.1041
USP2              11  119225925  119252436    128      47  106342      0.29649      0.38343
THY1              11  119288655  119294246     28      10  106342     -0.78629      0.78415
PVRL1             11  119508808  119599435    523      55  106342       0.3867      0.34949
TRIM29            11  119981994  120056237    497      68  106342       1.1645      0.12211
OAF               11  120081747  120100650    144      37  106342      0.39018       0.3482
POU2F3            11  120107349  120190653    439      73  106342     0.091153      0.46369
TMEM136           11  120195838  120204397     47      21  106342      -0.5558      0.71083
ARHGEF12          11  120207264  120360645    636      50  106342     -0.45438      0.67522
GRIK4             11  120382465  120859514   2954     261  106342     -0.57582      0.71763
TBCEL             11  120894802  120962787    296      40  106342       1.3721     0.085022
TECTA             11  120973375  121062202    534      55  106342     -0.33627      0.63167
SC5D              11  121163388  121184119     70      29  106342     -0.97882      0.83617
SORL1             11  121322912  121504471    829     143  106342       2.9004    0.0018635
BLID              11  121986062  121986923      2       1  106342       0.7553      0.22503
UBASH3B           11  122526398  122685187    912     159  106342      0.35908      0.35977
CRTAM             11  122709255  122743347    186      61  106342      0.61669      0.26872
C11orf63          11  122753236  122830430    413      84  106342      -1.3576      0.91271
BSX               11  122848357  122852379     16       7  106342      0.30768      0.37916
HSPA8             11  122928200  122933074     43      18  106342      0.13708      0.44548
CLMP              11  122943020  123066007    823      99  106342      -1.3176      0.90619
GRAMD1B           11  123325191  123498478   1149     155  106342       0.8293      0.20347
SCN3B             11  123499895  123525315    168      44  106342     0.028458      0.48865
ZNF202            11  123594997  123612383     98      18  106342      0.10504      0.45817
OR6X1             11  123624288  123625226      4       2  106342      0.57997      0.28097
OR6M1             11  123676116  123677057      7       4  106342      0.43153      0.33304
TMEM225           11  123753633  123756340     20      10  106342      0.90387      0.18303
OR8D4             11  123777139  123778083     14       5  106342     -0.64106      0.73926
OR4D5             11  123810324  123811280      4       2  106342      0.52186      0.30088
OR6T1             11  123813574  123814545     12       5  106342       1.2924     0.098108
OR10S1            11  123847403  123848398     11       6  106342      0.52605      0.29943
OR10G4            11  123886282  123887217      9       4  106342      0.14687      0.44162
OR10G9            11  123893720  123894655     17       9  106342    -0.020628      0.50823
OR10G8            11  123900330  123901265      6       3  106342   -0.0064367      0.50257
OR10G7            11  123908773  123909708      9       5  106342       1.3366      0.09068
VWA5A             11  123986111  124017619    159      51  106342     -0.39471      0.65347
OR8G2             11  124095398  124096312     10       4  106342      0.19413      0.42304
OR8G1             11  124120423  124121287      5       3  106342      0.50323       0.3074
OR8G5             11  124134723  124135763     13       6  106342      0.99274      0.16042
OR8D1             11  124179736  124180662      8       4  106342       1.5388     0.061928
OR8D2             11  124189158  124190093      5       3  106342      0.72591      0.23395
OR8B2             11  124252298  124276648    122      24  106342      0.41583      0.33877
OR8B3             11  124266306  124267247      4       2  106342      0.91974      0.17885
OR8B4             11  124293838  124294767      6       3  106342     -0.36772      0.64346
OR8B8             11  124310046  124310981      6       4  106342     0.021052       0.4916
OR8B12            11  124412618  124413550      1       1  106342     -0.51984      0.69841
OR8A1             11  124439965  124440945      2       1  106342      0.44228      0.32914
PANX3             11  124481453  124490252     38      24  106342        1.156      0.12384
TBRG1             11  124492742  124505822     55      33  106342      -0.6862      0.75371
SIAE              11  124505685  124546199    191      30  106342     -0.33164      0.62992
SPA17             11  124543740  124564690     83      32  106342      0.92349      0.17788
NRGN              11  124609829  124617102     28      12  106342      0.08805      0.46492
VSIG2             11  124617370  124622109     22      11  106342        1.418     0.078098
ESAM              11  124623019  124632223     46      24  106342       2.0776     0.018871
MSANTD2           11  124636388  124670868    148      51  106342      0.58673      0.27869
ROBO3             11  124735305  124751370     96      46  106342       1.5543     0.060061
ROBO4             11  124754114  124767857     98      27  106342      -1.0906      0.86228
HEPACAM           11  124789089  124806308     90      45  106342     -0.84453      0.80081
HEPN1             11  124789146  124790573      4       2  106342    0.0010463      0.49958
CCDC15            11  124824017  124911385    435      48  106342     -0.25181      0.59941
SLC37A2           11  124932963  124960412    222      58  106342     -0.42203       0.6635
TMEM218           11  124964266  124981659    110      34  106342     -0.47209      0.68157
PKNOX2            11  125034559  125303285   1837     173  106342      0.14481      0.44243
FEZ1              11  125315641  125366206    272      42  106342     -0.16158      0.56418
LOC403312         11  125365104  125366769      7       3  106342      -1.2633      0.89676
EI24              11  125439298  125454575     70      22  106342       1.3842     0.083147
STT3A             11  125462690  125492654    194      22  106342       2.5898    0.0048019
CHEK1             11  125495031  125546150    220      46  106342         2.46    0.0069475
ACRV1             11  125542229  125550809     40      20  106342       2.1925     0.014172
PATE1             11  125616180  125619743     29      10  106342      0.59906      0.27457
PATE2             11  125646025  125648714     13       4  106342       2.1579     0.015469
PATE3             11  125658006  125661495     17       9  106342       1.8047     0.035564
PATE4             11  125703211  125709967     56      18  106342       1.5481     0.060796
HYLS1             11  125753509  125770541     87      23  106342       1.3452     0.089284
PUS3              11  125763380  125773145     46      15  106342      0.98752      0.16169
DDX25             11  125774261  125793005    109      32  106342      0.58306      0.27993
LOC338667         11  125817319  125826735     83      26  106342      0.62148      0.26714
CDON              11  125826713  125933187    643      90  106342        1.105      0.13458
RPUSD4            11  126071989  126081587     53      24  106342       1.9243     0.027161
FAM118B           11  126081619  126132879    214      56  106342        1.222      0.11086
SRPR              11  126132814  126138877     26      10  106342       0.1313      0.44777
FOXRED1           11  126138935  126148027     35      18  106342       1.7672     0.038601
TIRAP             11  126152800  126164828     61      24  106342       1.3886     0.082478
DCPS              11  126173647  126215644    218      46  106342       1.7752     0.037936
ST3GAL4           11  126225540  126284536    323      60  106342      0.71588      0.23703
KIRREL3           11  126293388  126870766   3753     318  106342      0.49347      0.31084
ETS1              11  128328656  128457453    639     128  106342       1.4258      0.07697
FLI1              11  128556430  128683162    756     123  106342      0.85794      0.19546
KCNJ1             11  128707909  128737268    165      47  106342     -0.73104      0.76762
KCNJ5             11  128761313  128791060    199      47  106342      0.69946      0.24213
C11orf45          11  128769460  128776126     51      19  106342      0.52229      0.30073
TP53AIP1          11  128804627  128813294     62      29  106342      0.27485      0.39171
ARHGAP32          11  128834955  129062093    978      71  106342     -0.97266      0.83464
BARX2             11  129245879  129322174    492     102  106342      0.12107      0.45182
TMEM45B           11  129685732  129729898    222      47  106342      -1.7469      0.95967
NFRKB             11  129733670  129765490    183      39  106342     -0.94445      0.82753
PRDM10            11  129769601  129872730    593      81  106342       0.2244      0.41122
APLP2             11  129939716  130014706    478      60  106342      0.28779      0.38675
ST14              11  130029682  130080257    358      80  106342        2.506    0.0061047
ZBTB44            11  130096572  130184663    527      31  106342      0.65936      0.25483
ADAMTS8           11  130274660  130298539    138      49  106342      -1.4733      0.92967
ADAMTS15          11  130318869  130346539    134      44  106342      -1.1007      0.86449
C11orf44          11  130542851  130587247    308      52  106342      -1.0387      0.85052
SNX19             11  130745766  130786382    326      24  106342    -0.045651      0.51821
NTM               11  131240371  132206716   6179     391  106342      0.29939      0.38232
OPCML             11  132284875  133402403   7441     481  106342      0.67364      0.25027
SPATA19           11  133710517  133715433     38      10  106342      -1.0652      0.85661
IGSF9B            11  133778520  133826649    336      64  106342      -1.1635      0.87769
JAM3              11  133938820  134021652    540      49  106342     -0.31513      0.62367
NCAPD3            11  134022337  134094426    378      77  106342     -0.58804      0.72175
VPS26B            11  134094561  134117686     87      43  106342      -1.4817      0.93079
THYN1             11  134118172  134123289     25      18  106342       1.0692      0.14249
ACAD8             11  134123428  134135749     63      25  106342      0.52522      0.29971
GLB1L3            11  134145293  134189458    252      49  106342      0.22843      0.40965
GLB1L2            11  134201768  134246222    276      83  106342     -0.59618      0.72447
B3GAT1            11  134248398  134281880    240      42  106342     -0.56659       0.7145
IQSEC3            12     176049     287626    761     115  106342     0.020687      0.49175
SLC6A12           12     299243     323740    208      59  106342      0.19222      0.42379
SLC6A13           12     329787     372039    320      65  106342     -0.67687      0.75076
KDM5A             12     389223     498620    624      50  106342     -0.10152      0.54043
CCDC77            12     498516     551811    324      79  106342     -0.19559      0.57753
B4GALNT3          12     569543     671503    813     144  106342     -0.18542      0.57355
NINJ2             12     673462     772755    707      64  106342      -0.4478      0.67285
WNK1              12     861759    1020618    792      67  106342     -0.57124      0.71608
RAD52             12    1021255    1099774    464      90  106342     -0.63393      0.73694
ERC1              12    1100404    1605099   2864     106  106342     0.028266      0.48873
FBXL14            12    1675159    1703331    173      66  106342      -1.2154       0.8879
WNT5B             12    1683823    1756379    476     111  106342         1.08      0.14007
ADIPOR2           12    1800147    1897845    519      50  106342     -0.57889      0.71867
CACNA2D4          12    1901123    2027870    875     111  106342      0.81233       0.2083
LRTM2             12    1929433    1945919    146      70  106342       1.3684     0.085588
DCP1B             12    2055214    2113677    351      24  106342       1.2699      0.10205
CACNA1C           12    2079952    2807115   4196     348  106342      0.88627      0.18774
FKBP4             12    2904108    2914589     30      19  106342      0.48929      0.31232
ITFG2             12    2921716    2934237     42      11  106342     -0.56089      0.71256
NRIP2             12    2934514    2944372     49      15  106342      -1.4422      0.92538
LOC101929469      12    2957293    2965317     39      17  106342    -0.097959      0.53902
FOXM1             12    2966846    2986321     78      36  106342      -0.8795      0.81043
RHNO1             12    2985424    2998691     50      10  106342      -2.7793      0.99728
TULP3             12    3000033    3050306    269      19  106342      0.84617      0.19873
TEAD4             12    3068478    3149842    555      82  106342     -0.58526      0.72081
TSPAN9            12    3186521    3395730   1654     183  106342      0.63972      0.26118
PRMT8             12    3490515    3703139   1141     178  106342     -0.49448      0.68952
CRACR2A           12    3722122    3862366    914     104  106342       1.1486      0.12536
PARP11            12    3907410    3982608    377      47  106342      0.97584      0.16457
CCND2             12    4382901    4414522    136      54  106342     0.073272      0.47079
TIGAR             12    4430359    4469194    206      51  106342       1.2236      0.11055
FGF23             12    4477393    4488894     42      19  106342       -1.024      0.84708
FGF6              12    4543308    4554780     69      27  106342      0.48691      0.31316
C12orf4           12    4596899    4647674    123      33  106342       1.1897      0.11708
RAD51AP1          12    4647940    4669213     72      28  106342       1.8417     0.032763
DYRK4             12    4671375    4723041    320      64  106342       1.6449      0.04999
AKAP3             12    4723837    4758213    256      32  106342      -1.3751      0.91545
NDUFA9            12    4758264    4796720    230      51  106342     -0.80035      0.78824
GALNT8            12    4829752    4881892    211      38  106342     -0.98039      0.83655
KCNA6             12    4918342    4961093    302      39  106342      -1.6321      0.94867
KCNA1             12    5019073    5027422     36      16  106342      -1.1209      0.86884
KCNA5             12    5153085    5155954     11       8  106342      0.32309      0.37332
NTF3              12    5541280    5604465    333      67  106342      0.39977      0.34466
ANO2              12    5671817    6055398   2387     217  106342     -0.98082      0.83666
VWF               12    6058040    6233836   1176     148  106342       1.6466     0.049815
CD9               12    6309482    6347437    181      48  106342      0.20426      0.41908
PLEKHG6           12    6419602    6437672    103      37  106342     -0.37871      0.64755
TNFRSF1A          12    6437923    6451283     66      29  106342    -0.063767      0.52542
SCNN1A            12    6456009    6486896    188      68  106342       1.8767     0.030279
LTBR              12    6484534    6500737     89      34  106342       1.2518      0.10533
CD27              12    6554051    6560884     37      23  106342      0.31774      0.37534
TAPBPL            12    6561177    6571488     60      16  106342       1.4835     0.068977
VAMP1             12    6571403    6579843     49      15  106342       1.0885      0.13819
MRPL51            12    6601316    6602471     12       3  106342       2.2936     0.010906
NCAPD2            12    6602547    6641132    238      44  106342       1.4709     0.070664
GAPDH             12    6643585    6647537     29      11  106342      0.79597      0.21302
IFFO1             12    6648694    6665249    104      30  106342      0.46166      0.32216
NOP2              12    6666036    6677498     51      23  106342      0.18615      0.42616
CHD4              12    6679248    6716551    192      48  106342      0.25516       0.3993
LPAR5             12    6728001    6745297     86      47  106342      -1.2936       0.9021
ACRBP             12    6747241    6756594     40      22  106342     -0.73684      0.76939
ING4              12    6759704    6772311     55      26  106342     -0.67742      0.75093
ZNF384            12    6775643    6798738     75      43  106342      0.31386      0.37681
PIANP             12    6802957    6810009     31      21  106342      0.89571      0.18521
COPS7A            12    6833150    6841041     54      16  106342      0.81527      0.20746
MLF2              12    6857158    6862721     33      11  106342      0.26556      0.39529
PTMS              12    6875255    6880118     19       8  106342     -0.70966      0.76104
LAG3              12    6881670    6887621     38      27  106342      0.77757      0.21841
CD4               12    6898638    6929976    211      52  106342      0.92097      0.17853
GPR162            12    6930963    6936583     40      25  106342      0.29235      0.38501
P3H3              12    6937572    6949018     63      21  106342       1.9624     0.024857
GNB3              12    6949375    6956564     27      15  106342      0.24379       0.4037
CDCA3             12    6957972    6961128     12       9  106342     0.058475      0.47669
USP5              12    6961285    6975796     66      25  106342      0.16452      0.43466
TPI1              12    6976288    6980110     27      13  106342       1.4924     0.067794
SPSB2             12    6980099    6982521     13       5  106342       0.3023      0.38121
LRRC23            12    7013897    7023406     45      12  106342      0.53223      0.29728
ENO2              12    7023614    7032860     44      14  106342    -0.023126      0.50923
ATN1              12    7033626    7051484     65      35  106342     -0.36782      0.64349
C12orf57          12    7052146    7055165     39      25  106342    -0.073793      0.52941
PTPN6             12    7055740    7070479     68      33  106342      -0.1169      0.54653
PHB2              12    7074515    7079981     21      13  106342      0.58263      0.28007
EMG1              12    7079944    7085165     22      12  106342      0.18718      0.42576
LPCAT3            12    7085347    7125842    148      43  106342     -0.19944      0.57904
C1S               12    7167819    7178336     42      17  106342      0.28485      0.38788
C1RL              12    7246000    7261869     81      24  106342    -0.033586       0.5134
RBP5              12    7276280    7281466     20       9  106342     -0.65453      0.74362
CLSTN3            12    7281681    7311541    129      35  106342      0.50047      0.30837
PEX5              12    7341759    7371170    114      26  106342      0.18192      0.42782
ACSM4             12    7456928    7480969     98      34  106342      0.54701      0.29219
CD163L1           12    7507556    7596778    356      69  106342     0.046289      0.48154
CD163             12    7623412    7656414    134      48  106342     -0.18192      0.57218
APOBEC1           12    7801996    7823195    130      33  106342        1.592      0.05569
GDF3              12    7842381    7848360     33      13  106342       1.4952     0.067425
DPPA3             12    7864089    7870155     28      15  106342      0.85115      0.19734
CLEC4C            12    7880235    7902069    135      26  106342      0.98664      0.16191
NANOGNB           12    7917812    7926717     38      23  106342      0.74007      0.22963
NANOG             12    7941995    7948655     66       8  106342      0.21393       0.4153
SLC2A14           12    7965110    8043792    466      82  106342       1.2163      0.11193
SLC2A3            12    8071824    8088895     86      32  106342       1.6431     0.050184
FOXJ2             12    8185298    8208118    113      40  106342       1.4872     0.068481
C3AR1             12    8210919    8218955     31      17  106342       1.4788     0.069598
NECAP1            12    8234807    8250373     46      23  106342       2.5476    0.0054235
CLEC4A            12    8276228    8291203     69      23  106342    -0.010164      0.50405
ZNF705A           12    8290807    8332642    207      39  106342        1.096      0.13653
FAM90A1           12    8373856    8380214     49      17  106342      0.20873      0.41733
CLEC6A            12    8608591    8630926    116       9  106342     -0.28193        0.611
CLEC4D            12    8666136    8674962     52      16  106342   -0.0072061      0.50287
CLEC4E            12    8685901    8693558     37      14  106342      0.10476      0.45828
AICDA             12    8754762    8765463     56      20  106342      0.13304      0.44708
MFAP5             12    8798540    8815433    109      16  106342    -0.049718      0.51983
RIMKLB            12    8834273    8935688    529      33  106342       1.1595      0.12312
A2ML1             12    8975150    9029381    320      46  106342     -0.69865      0.75761
PHC1              12    9067292    9094063    112      27  106342    0.0085261       0.4966
M6PR              12    9092957    9102357     42      19  106342     -0.10119       0.5403
KLRG1             12    9142137    9163343     93      26  106342      -1.3973      0.91883
A2M               12    9220304    9268558    221      33  106342     0.059287      0.47636
PZP               12    9301436    9360966    284      49  106342     -0.43921      0.66975
LOC728715         12    9549658    9555776     15       8  106342       2.2202     0.013201
OVOS              12    9681848    9717876     12       4  106342      -1.8962      0.97103
KLRB1             12    9747870    9760497     81      25  106342       0.3572      0.36047
CLEC2D            12    9822304    9852151    174      28  106342      -1.1783      0.88067
CLECL1            12    9868456    9885895    133      20  106342     -0.38847      0.65116
CD69              12    9905082    9913497     36      12  106342     -0.58753      0.72158
KLRF1             12    9980038    9997604     90      23  106342      -1.0965      0.86358
CLEC2B            12   10004968   10022458     89      22  106342     -0.31854      0.62496
KLRF2             12   10034088   10048432     67      22  106342      0.76562      0.22195
CLEC2A            12   10051272   10084980    181      58  106342        3.435   0.00029626
CLEC12A           12   10103915   10147704    325      39  106342       1.6861     0.045886
CLEC1B            12   10145660   10153381     58      13  106342      0.81537      0.20743
CLEC12B           12   10163231   10171399     41      19  106342       1.3953     0.081469
CLEC9A            12   10183276   10218612    139      38  106342     -0.37461      0.64602
CLEC1A            12   10223012   10251655    171      15  106342      0.92703      0.17696
CLEC7A            12   10269376   10282868     86      14  106342     -0.75748      0.77562
OLR1              12   10310899   10324790     79      15  106342      0.10706      0.45737
TMEM52B           12   10331557   10344403     80      25  106342      0.72866       0.2331
GABARAPL1         12   10365435   10375727     40      19  106342     -0.92174      0.82167
KLRD1             12   10457050   10469850     60      15  106342       2.0118     0.022122
KLRK1             12   10524952   10542653     81      15  106342      0.23693      0.40636
KLRC4-KLRK1       12   10524952   10562745    165      25  106342     0.028212      0.48875
KLRC4             12   10541529   10562370     83      15  106342      -0.1128      0.54491
KLRC3             12   10564914   10573194     26      13  106342      0.89434      0.18557
KLRC2             12   10583198   10588780     15      11  106342      0.31053      0.37808
KLRC1             12   10594863   10607215     85      21  106342     -0.33432      0.63093
MAGOHB            12   10756364   10766208     50      10  106342     -0.35801      0.63983
STYK1             12   10771538   10826917    305      33  106342      0.66861      0.25187
YBX3              12   10851676   10876047    108      23  106342      0.21565      0.41463
TAS2R7            12   10954131   10955226      6       2  106342     -0.17926      0.57113
TAS2R8            12   10958650   10959579      8       5  106342       1.3682     0.085622
TAS2R9            12   10961693   10962767      4       2  106342      0.63899      0.26142
TAS2R10           12   10977945   10978868      1       1  106342      0.97463      0.16487
PRR4              12   10998448   11002075     17       9  106342      0.77613      0.21884
PRH1              12   11033560   11036874     17       6  106342     0.092936      0.46298
TAS2R13           12   11060525   11062161      3       1  106342      0.35464      0.36143
PRH2              12   11081834   11087444     39      15  106342      0.52371      0.30024
TAS2R14           12   11090853   11091806      7       5  106342       1.9086     0.028155
TAS2R50           12   11138512   11139511      3       2  106342       1.2829     0.099764
TAS2R20           12   11148561   11150474     17       4  106342       2.1058     0.017612
TAS2R19           12   11174271   11175170      9       5  106342     0.023546      0.49061
TAS2R31           12   11182986   11184006     10       4  106342      0.68518      0.24662
TAS2R46           12   11213964   11214893      3       1  106342       1.0215      0.15352
TAS2R43           12   11243886   11244912      3       2  106342      0.44931       0.3266
TAS2R30           12   11285884   11286843      4       2  106342      -1.0687      0.85739
SMIM10L1          12   11323780   11328619     35       7  106342      0.29532      0.38387
TAS2R42           12   11338599   11339543      9       2  106342      0.34384      0.36548
PRB3              12   11418847   11422656     15       7  106342      0.30881      0.37873
PRB4              12   11460015   11463369     28      15  106342      -0.5754      0.71749
PRB1              12   11504757   11508524     14      10  106342     -0.49665      0.69028
PRB2              12   11544474   11548498     21      11  106342      0.20603      0.41838
ETV6              12   11802788   12048336   1325     190  106342      -1.1794      0.88088
BCL2L14           12   12223873   12252629    237      52  106342       1.0187      0.15416
LOC100506248      12   12263949   12265090      1       1  106342      -1.4029      0.91967
LRP6              12   12268959   12419811    703      69  106342      0.13279      0.44718
MANSC1            12   12482195   12503475    154      30  106342      -1.0129      0.84445
LOH12CR1          12   12509967   12637587    734      75  106342     -0.33914      0.63275
DUSP16            12   12626216   12715773    434      57  106342     -0.74085      0.77061
CREBL2            12   12764831   12798041    143      43  106342      -1.7196      0.95725
GPR19             12   12813995   12849121    181      49  106342     -0.38709      0.65066
CDKN1B            12   12870302   12875305     29      20  106342      0.66434      0.25324
APOLD1            12   12878851   12944400    352      98  106342    -0.046986      0.51874
DDX47             12   12966280   12982915    108      35  106342     -0.68484      0.75328
GPRC5A            12   13043956   13066600    140      41  106342     -0.46807      0.68013
GPRC5D            12   13093407   13106828     72      30  106342       1.1789      0.11923
HEBP1             12   13127798   13153243    122      30  106342       1.0856      0.13884
KIAA1467          12   13197300   13236383    193      37  106342      0.97232      0.16544
GSG1              12   13236471   13256659     67      43  106342       1.7434     0.040631
EMP1              12   13349602   13369708    107      44  106342     -0.65524      0.74384
GRIN2B            12   13713684   14133022   2683     183  106342     -0.71709      0.76334
ATF7IP            12   14518566   14655864    688      64  106342     -0.62778      0.73493
PLBD1             12   14656597   14720791    312      52  106342     -0.40494      0.65724
GUCY2C            12   14765566   14849519    391      41  106342     -0.68043      0.75188
HIST4H4           12   14920933   14924093     20       9  106342      0.97261      0.16537
H2AFJ             12   14927270   14930936     22      13  106342      0.51402      0.30362
WBP11             12   14937513   14956420     68      32  106342       1.0307      0.15135
C12orf60          12   14955997   14976792     95      31  106342       0.9323      0.17559
SMCO3             12   14957584   14967116     42      19  106342      0.83505      0.20185
ART4              12   14982245   14996413     65      14  106342       1.0999      0.13568
MGP               12   15034115   15038853     33       8  106342      0.34637      0.36453
ERP27             12   15066961   15091463    189      27  106342     -0.31869      0.62502
ARHGDIB           12   15094949   15114562    127      39  106342       1.0006      0.15851
PDE6H             12   15125956   15134799     48      15  106342      -1.0278      0.84799
RERG              12   15260716   15374411    525      60  106342       1.2273      0.10985
PTPRO             12   15475191   15751265   1475     138  106342      0.87805      0.18996
EPS8              12   15773075   15942510    652      95  106342       0.7089      0.23919
STRAP             12   16035288   16056412     89      16  106342       1.3836     0.083248
DERA              12   16064186   16190315    590      60  106342       2.3363    0.0097382
SLC15A5           12   16341419   16430619    542      34  106342       1.3416     0.089856
MGST1             12   16500076   16530123    157      38  106342     -0.30669      0.62046
LMO3              12   16701306   16761148    198      84  106342      0.12318      0.45098
RERGL             12   18233803   18243139     44      16  106342     -0.85044      0.80246
PIK3C2G           12   18395912   18801352   2281     126  106342       2.2821     0.011241
PLCZ1             12   18836110   18891020    368      51  106342       1.6884     0.045662
CAPZA3            12   18891045   18892122      9       6  106342      0.59771      0.27502
PLEKHA5           12   19282626   19529334   1253      94  106342     0.013752      0.49451
AEBP2             12   19592608   19675173    605      39  106342       1.3409      0.08997
PDE3A             12   20522179   20840575   1867     155  106342     -0.35291      0.63792
SLCO1C1           12   20848289   20906320    368      66  106342      -1.8099      0.96484
SLCO1B3           12   20963638   21070019    808      44  106342     -0.97245      0.83459
SLCO1B7           12   21168630   21243040    465      36  106342      -1.4072      0.92032
SLCO1B1           12   21284128   21392730    644      53  106342     -0.82325      0.79482
SLCO1A2           12   21417534   21548371    837      63  106342     -0.05105      0.52036
IAPP              12   21525802   21532914     37       9  106342      -1.8609      0.96862
PYROXD1           12   21590538   21624184    292      17  106342     -0.91712      0.82046
RECQL             12   21621844   21654603    193      43  106342      -1.3052      0.90409
GOLT1B            12   21654699   21671337    108      24  106342      -1.0012      0.84164
SPX               12   21679256   21684210     24      13  106342      0.70768      0.23957
GYS2              12   21684461   21783722    606      56  106342      -0.7906      0.78541
LDHB              12   21788275   21810789    159      12  106342      -0.4911      0.68832
KCNJ8             12   21917889   21928436     21      15  106342       1.0829      0.13942
ABCC9             12   21950323   22094797    573      75  106342     -0.58088      0.71934
CMAS              12   22199108   22218608     79      25  106342     -0.54504      0.70714
ST8SIA1           12   22346325   22487648    716      55  106342     -0.95706      0.83073
C2CD5             12   22601511   22697452    309      41  106342       1.8566     0.031682
ETNK1             12   22778076   22843608    213      47  106342       0.7431      0.22871
SOX5              12   23682438   24715383   5970     369  106342      0.77478      0.21924
BCAT1             12   24962958   25102393    821      93  106342      -2.2084      0.98639
C12orf77          12   25146358   25150373     26      17  106342     -0.79659      0.78716
LOC645177         12   25157276   25184039    198      44  106342     0.065387      0.47393
LRMP              12   25205181   25261269    341      57  106342     -0.96236      0.83206
