GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
OR51I1            11    5461772    5462783     13       7  129118      0.50993      0.30505
OR51I2            11    5474638    5475707     10       6  129118     -0.93883      0.82609
OR52D1            11    5509915    5510979      9       3  129118      -1.2123      0.88731
UBQLN3            11    5528530    5531153     21      12  129118      -0.6157      0.73095
UBQLNL            11    5535623    5537956     26      10  129118     -0.90284      0.81669
LOC101927763      11    5538262    5544410     38      14  129118    -0.013031       0.5052
OR52H1            11    5565791    5566753     10       4  129118     -0.12648      0.55033
OR52B6            11    5602107    5603114      8       2  129118       1.0751      0.14118
TRIM6             11    5617331    5634188    152      49  129118       2.1524     0.015683
TRIM6-TRIM34      11    5617865    5665628    376      70  129118       1.0906      0.13772
TRIM34            11    5641174    5665628    179      43  129118     -0.17682      0.57017
TRIM5             11    5676740    5706339    256      45  129118      -1.5275      0.93668
TRIM22            11    5710817    5732093    209      48  129118       1.1366      0.12785
OR52N4            11    5757228    5777162    176      35  129118       1.9216      0.02733
OR56B1            11    5757678    5758768      7       4  129118       1.9027     0.028543
OR52N5            11    5798864    5799897      3       2  129118     -0.27252      0.60739
OR52N1            11    5809084    5810046     11       4  129118     -0.80723      0.79023
OR52N2            11    5825018    5842572    213      26  129118     -0.64017      0.73897
OR52E6            11    5862186    5863127     14       3  129118     -0.92566      0.82269
OR52E8            11    5877979    5878932      5       3  129118      -1.3192      0.90645
OR52E4            11    5905523    5906461      9       3  129118      -1.9643      0.97525
OR56A3            11    5968577    5969524      3       2  129118     -0.88545      0.81204
OR56A5            11    5988783    5989724      9       5  129118     -0.73819       0.7698
OR52L1            11    6007122    6008215     13       6  129118    -0.054026      0.52154
OR56A4            11    6023281    6024378      9       4  129118      -1.2487      0.89411
OR56A1            11    6047901    6048971      5       3  129118      0.91623      0.17977
OR56B4            11    6129009    6129968      6       4  129118      -1.0429       0.8515
OR52B2            11    6190585    6191556      4       2  129118      0.76512       0.2221
OR52W1            11    6220454    6221416      3       2  129118     -0.76646       0.7783
C11orf42          11    6226798    6232365     21      13  129118     -0.86839      0.80741
FAM160A2          11    6232564    6255941    114      34  129118     -0.29347      0.61542
CNGA4             11    6256724    6267066     38      20  129118      0.14247      0.44335
CCKBR             11    6280841    6293363     96      24  129118       0.1519      0.43963
PRKCDBP           11    6340176    6341740     12       8  129118     -0.99582      0.84033
SMPD1             11    6411644    6416228     27      17  129118    -0.067405      0.52687
APBB1             11    6416355    6440644    117      56  129118      0.19293      0.42351
HPX               11    6452268    6462254     50      21  129118     -0.69286       0.7558
TRIM3             11    6469843    6495689    112      41  129118     -0.75134      0.77378
ARFIP2            11    6495913    6502709     29      15  129118     -0.67733       0.7509
TIMM10B           11    6502677    6506109     24       5  129118     -0.39737      0.65445
DNHD1             11    6517994    6593255    387      73  129118     -0.49519      0.68977
RRP8              11    6621144    6624884     26      18  129118      0.89768      0.18468
ILK               11    6624938    6632105     49      13  129118       0.3417      0.36629
TAF10             11    6632048    6633475      5       3  129118      0.43798       0.3307
TPP1              11    6633997    6640692     36      22  129118     0.040466      0.48386
DCHS1             11    6642556    6685320    213      68  129118      0.20053      0.42053
MRPL17            11    6701616    6704632     25       8  129118       2.6336    0.0042247
OR2AG2            11    6789238    6790188      6       3  129118      0.51963      0.30166
OR2AG1            11    6806248    6807245      4       2  129118      0.32172      0.37383
OR6A2             11    6815756    6817139      8       5  129118      0.48505      0.31382
OR10A5            11    6866914    6867867      4       2  129118      -1.0907      0.86229
OR10A2            11    6890986    6891897     10       4  129118      0.35455      0.36146
OR10A4            11    6897856    6898850      7       5  129118    -0.043301      0.51727
OR2D2             11    6912805    6913731     11       7  129118      0.67824      0.24881
OR2D3             11    6942233    6943225      9       4  129118     -0.68088      0.75202
ZNF215            11    6947654    7009718    321      48  129118     -0.47394      0.68223
ZNF214            11    7020549    7041586    127      24  129118     -0.79646      0.78712
NLRP14            11    7041700    7092757    334      40  129118      0.13093      0.44792
RBMXL2            11    7110165    7112379     14       8  129118      0.17626      0.43004
SYT9              11    7273181    7490276   1516     136  129118       0.6389      0.26144
OLFML1            11    7506600    7533128    176      34  129118      0.43081       0.3333
PPFIBP2           11    7534996    7678537   1012     126  129118       1.4607     0.072044
CYB5R2            11    7686326    7695807     84      25  129118     0.050167      0.47999
OVCH2             11    7710669    7728001    135      43  129118      0.16065      0.43619
OR5P2             11    7817521    7818489     10       3  129118      0.94732      0.17174
OR5P3             11    7846584    7847519      6       3  129118      0.30389      0.38061
OR10A6            11    7949265    7950209      9       5  129118       1.7968     0.036187
OR10A3            11    7960123    7961067      3       2  129118       1.5783     0.057243
NLRP10            11    7981156    7985059     23      11  129118     -0.25015      0.59876
EIF3F             11    8008867    8017718     57      21  129118      0.44615      0.32774
TUB               11    8040742    8127654    580      96  129118      0.66412      0.25331
RIC3              11    8127597    8190590    412      41  129118     -0.63239      0.73643
LMO1              11    8245851    8290182    343      68  129118     -0.64385      0.74016
STK33             11    8413417    8615836   1042      71  129118      0.55314      0.29008
TRIM66            11    8633584    8704205    327      48  129118      0.30566      0.37993
RPL27A            11    8703995    8711419     54      24  129118     -0.84326      0.80046
ST5               11    8714899    8932498   1204     102  129118      -1.8519      0.96798
AKIP1             11    8932701    8941626     61      16  129118      -1.3912      0.91791
C11orf16          11    8941623    8954553     87      28  129118     -0.97903      0.83622
ASCL3             11    8959119    8964580     52      14  129118      -1.7061      0.95601
TMEM9B            11    8968840    8986553     99      25  129118     -0.97614       0.8355
NRIP3             11    9002123    9025596    139      35  129118      -2.5484      0.99459
SCUBE2            11    9041047    9113150    406      96  129118      -1.1839      0.88177
DENND5A           11    9160372    9286882    668      58  129118     -0.59525      0.72416
TMEM41B           11    9302201    9336315    192      38  129118     -0.85009      0.80236
IPO7              11    9406169    9469674    282      45  129118     -0.74029      0.77044
ZNF143            11    9482512    9550071    349      54  129118     -0.76364      0.77746
WEE1              11    9595197    9615016     73      29  129118     -0.84485       0.8009
SWAP70            11    9685624    9774508    569      39  129118      -1.4246      0.92286
LOC101927955      11    9726380    9727943      5       3  129118      0.58687      0.27864
SBF2              11    9800214   10315754   3157      89  129118      0.48531      0.31373
ADM               11   10326642   10328923      7       4  129118     -0.24934      0.59845
AMPD3             11   10471846   10529126    389      74  129118     -0.82174      0.79439
MTRNR2L8          11   10529434   10530723     13       8  129118      0.20561      0.41855
RNF141            11   10533225   10562774    167      34  129118     -0.24604      0.59717
LYVE1             11   10578712   10590365     67      29  129118      -1.4055      0.92006
MRVI1             11   10594638   10715535    683      97  129118     -0.60224      0.72649
CTR9              11   10772749   10801295    139      45  129118      0.74881      0.22699
EIF4G2            11   10818593   10830582     64      27  129118      0.33708      0.36803
ZBED5             11   10874251   10879620     37      20  129118     -0.64234      0.73967
GALNT18           11   11292421   11643561   2844     271  129118      0.68446      0.24684
CSNK2A3           11   11373489   11374904     11       5  129118      -0.1175      0.54677
USP47             11   11862970   11980872    535      53  129118       0.5167      0.30268
DKK3              11   11984543   12031373    341     110  129118      0.90894      0.18169
MICAL2            11   12132138   12285335   1182     132  129118      0.15797      0.43724
MICALCL           11   12308447   12383687    525      56  129118     -0.50193      0.69214
PARVA             11   12397988   12556903    977     133  129118    0.0062349      0.49751
TEAD1             11   12695969   12966284   1297     111  129118      0.40379      0.34318
RASSF10           11   13030970   13033653     10       6  129118      0.25792      0.39823
ARNTL             11   13299325   13408813    534      92  129118      0.36949      0.35588
BTBD10            11   13409555   13484838    323      36  129118      0.62546      0.26584
PTH               11   13513601   13517567     16       7  129118      -1.7295      0.95814
FAR1              11   13690206   13753893    229      59  129118     -0.43326      0.66759
SPON1             11   13984184   14289679   1405     117  129118    -0.053242      0.52123
RRAS2             11   14299466   14386052    289      75  129118      0.46407       0.3213
COPB1             11   14479049   14521441    158      39  129118       1.3732     0.084837
PSMA1             11   14526422   14665180    467     108  129118       1.0633      0.14383
PDE3B             11   14665191   14893605    731     112  129118      0.74849      0.22708
CYP2R1            11   14899551   14913874     21      10  129118     -0.15885      0.56311
CALCA             11   14988214   14993879     15      10  129118       2.0621     0.019599
CALCB             11   15095143   15103888     37       9  129118       1.1577      0.12349
INSC              11   15133970   15268754    834     108  129118     0.012029       0.4952
SOX6              11   15987995   16497935   2110     125  129118      -1.2659      0.89723
C11orf58          11   16760148   16779901     82      31  129118      0.77234      0.21996
LOC283278         11   16800509   16809037     38      16  129118       2.0521     0.020081
PLEKHA7           11   16809207   17035963   1340     121  129118       2.0355     0.020899
RPS13             11   17095939   17099220     20      12  129118       2.3486     0.009422
PIK3C2A           11   17108108   17229543    476      74  129118        2.351    0.0093622
NUCB2             11   17281884   17371510    355      53  129118       2.7669    0.0028298
NCR3LG1           11   17373279   17398868    129      39  129118       2.6926     0.003545
KCNJ11            11   17406795   17410878     20      10  129118       2.6824    0.0036552
ABCC8             11   17414432   17498449    537      64  129118       1.2625      0.10338
USH1C             11   17515442   17565963    269      54  129118       1.5264     0.063455
OTOG              11   17568920   17667491    511      67  129118     -0.53678      0.70429
MYOD1             11   17741110   17743678     11       7  129118      0.38509      0.35009
KCNC1             11   17757495   17804602    283      51  129118       1.5486     0.060739
SERGEF            11   17809595   18034709    937     107  129118       1.1308      0.12906
TPH1              11   18042084   18062354     72      19  129118       1.5369     0.062159
SAAL1             11   18101890   18127638    143      19  129118        1.062      0.14411
MRGPRX3           11   18142502   18160027     76      25  129118      0.85758      0.19556
MRGPRX4           11   18194384   18195827     10       4  129118       1.3865     0.082804
SAA4              11   18252902   18258384     27      14  129118      0.76325      0.22266
SAA2-SAA4         11   18252902   18270221     75      30  129118     -0.14525      0.55774
SAA2              11   18259780   18270221     44      23  129118      -1.0189      0.84587
SAA1              11   18287754   18306424    105      26  129118      -2.5117      0.99399
HPS5              11   18300217   18343751    220      45  129118       -1.387      0.91728
GTF2H1            11   18343816   18388590    199      45  129118      -1.4815      0.93076
LDHA              11   18415936   18429765     82      16  129118       -1.401       0.9194
LDHC              11   18433851   18472798    238      22  129118      0.43212      0.33283
LDHAL6A           11   18477374   18501814    132      48  129118     -0.98839      0.83852
TSG101            11   18501858   18548503    223      42  129118     -0.98536      0.83778
UEVLD             11   18551156   18610293    282      37  129118      -1.7035      0.95576
SPTY2D1           11   18627948   18656020    147      38  129118      -0.8922      0.81386
TMEM86A           11   18720351   18726332     30      17  129118      0.31701      0.37562
IGSF22            11   18725852   18747777    126      31  129118      -1.4502       0.9265
PTPN5             11   18749475   18814268    342      93  129118      -1.0449      0.85196
MRGPRX1           11   18955360   18956549     12       7  129118      -1.2684      0.89767
MRGPRX2           11   19076002   19082228     54      12  129118      -1.9441      0.97406
ZDHHC13           11   19138681   19197967    253      46  129118   -0.0013826      0.50055
CSRP3             11   19203577   19232118    178      56  129118      0.24639      0.40269
E2F8              11   19245610   19263202     79      44  129118      0.68431      0.24689
NAV2              11   19372271   20143147   4818     369  129118    -0.016751      0.50668
DBX1              11   20177760   20181870     24      14  129118      0.35591      0.36095
HTATIP2           11   20385231   20405329    112      33  129118      0.41241      0.34002
PRMT3             11   20409076   20530879    759      53  129118     -0.24649      0.59735
SLC6A5            11   20620946   20676610    437      61  129118     -0.52451      0.70004
NELL1             11   20691117   21597232   6001     415  129118      0.77376      0.21954
ANO5              11   22214199   22304913    436      36  129118     -0.13857       0.5551
SLC17A6           11   22359667   22401049    253      70  129118      0.23408      0.40746
FANCF             11   22644079   22647387     16      11  129118    -0.034756      0.51386
GAS2              11   22688160   22834547    809      85  129118      0.41555      0.33887
SVIP              11   22843598   22851382     43      12  129118     -0.55048        0.709
CCDC179           11   22868468   22881972    102      21  129118      -1.5181      0.93551
LUZP2             11   24518516   25104186   4584     199  129118    -0.034946      0.51394
ANO3              11   26210458   26684836   3612     140  129118      0.96149      0.16815
MUC15             11   26580579   26593815     66      23  129118     -0.46397      0.67866
SLC5A12           11   26688566   26743574    327      63  129118       1.6695     0.047507
FIBIN             11   27015628   27018634     11       6  129118     -0.12929      0.55144
BBOX1             11   27062252   27149354    476      56  129118      0.64702      0.25881
CCDC34            11   27360061   27384795    104      38  129118      0.50483      0.30684
LGR4              11   27387508   27494338    425      75  129118      -1.1144      0.86744
LIN7C             11   27515965   27528326     50      20  129118    -0.017363      0.50693
BDNF              11   27676440   27743605    257      47  129118     -0.24908      0.59835
KIF18A            11   28042163   28129746    292      65  129118     -0.93211      0.82436
METTL15           11   28129798   28355054    788      65  129118     -0.46231      0.67807
KCNA4             11   30031288   30038577     18      10  129118     -0.14745      0.55861
FSHB              11   30252563   30256824     23       6  129118       2.4023    0.0081462
ARL14EP           11   30344649   30359165     82      26  129118       2.8489    0.0021933
MPPED2            11   30406040   30608260   1048      96  129118       1.3907     0.082159
DCDC5             11   30885150   31014233    585      53  129118       1.5914     0.055762
DCDC1             11   31284171   31391357    393      56  129118        2.145     0.015978
DNAJC24           11   31391377   31454382    265      51  129118        1.342     0.089805
IMMP1L            11   31453948   31531169    274      50  129118       1.8283      0.03375
ELP4              11   31531297   31806073    953      69  129118       2.1826     0.014533
PAX6              11   31806340   31839509    153      47  129118     -0.57614      0.71774
RCN1              11   32112477   32127272     92      23  129118      0.42813      0.33428
WT1               11   32408789   32457104    276      32  129118       3.0718    0.0010637
EIF3M             11   32605313   32624037     89      26  129118    -0.026921      0.51074
CCDC73            11   32623626   32816204    949      53  129118      0.52726      0.29901
PRRG4             11   32851309   32879669    134      31  129118     -0.56056      0.71245
QSER1             11   32914792   33001816    321      48  129118      -1.2548      0.89522
DEPDC7            11   33037410   33055128    110      19  129118      0.91977      0.17885
TCP11L1           11   33060963   33095109    274      21  129118       1.4757     0.070016
CSTF3             11   33106130   33183037    318      34  129118       2.8104    0.0024744
HIPK3             11   33274406   33378569    417      58  129118       2.4419    0.0073049
KIAA1549L         11   33563877   33695648    694      81  129118     -0.84336      0.80049
C11orf91          11   33719654   33722286     22      12  129118      -1.1721      0.87941
CD59              11   33724556   33758025    186      47  129118     -0.23846      0.59424
FBXO3             11   33762490   33796071    169      36  129118      0.97684      0.16432
LMO2              11   33880122   33913836    197      52  129118      0.46123      0.32232
CAPRIN1           11   34073230   34124157    269      22  129118     -0.93802      0.82588
NAT10             11   34127111   34172581    231      39  129118     -0.42688      0.66527
ABTB2             11   34172534   34379555   1346     204  129118       1.3917     0.082008
CAT               11   34460472   34493607    146      33  129118    -0.091348      0.53639
ELF5              11   34500342   34535347    220      37  129118      0.85904      0.19516
EHF               11   34642588   34684835    228      79  129118      -1.1093      0.86634
APIP              11   34903842   34937939    288      18  129118      -2.9605      0.99846
PDHX              11   34937677   35017675    498      33  129118      -2.0361      0.97913
CD44              11   35160417   35253949    587     111  129118       -1.626      0.94803
SLC1A2            11   35272752   35441610   1033      84  129118       1.0057      0.15729
PAMR1             11   35453374   35551848    619      86  129118     -0.30021      0.61799
FJX1              11   35639735   35642421     11       5  129118      0.15606      0.43799
TRIM44            11   35684353   35830930    530      84  129118       1.1399      0.12715
LDLRAD3           11   35965537   36253688   1940     198  129118       2.0994     0.017891
COMMD9            11   36293842   36310999    100      23  129118      0.25103       0.4009
PRR5L             11   36317725   36486754   1206     152  129118      0.64572      0.25923
TRAF6             11   36505317   36531863    112      41  129118        0.476      0.31704
RAG1              11   36532053   36601312    312      55  129118      0.78539      0.21611
RAG2              11   36613493   36619829     41      12  129118       1.0333      0.15074
C11orf74          11   36616043   36680841    431      29  129118      0.26999      0.39358
LRRC4C            11   40135524   41481186   7316     336  129118     -0.92239      0.82184
API5              11   43333505   43366080    126      52  129118      -1.7367      0.95878
TTC17             11   43380435   43516483    590      74  129118      -1.6572      0.95126
HSD17B12          11   43702108   43878169    883      57  129118       1.5112     0.065367
ALKBH3            11   43902357   43941825    272      38  129118     -0.51854      0.69796
C11orf96          11   43964106   43965433      8       5  129118     -0.83687      0.79867
ACCSL             11   44069531   44081527     74      24  129118     -0.74343      0.77139
ACCS              11   44087729   44105791    125      38  129118      -1.2041      0.88572
EXT2              11   44117099   44266980    657      74  129118      -1.5034      0.93363
ALX4              11   44282278   44331735    350      72  129118     -0.82583      0.79555
CD82              11   44587141   44641339    379      76  129118      -1.4401      0.92509
TSPAN18           11   44748731   44953978   1225     154  129118      0.59229      0.27683
TP53I11           11   44907454   44972919    384      82  129118       1.2756      0.10105
PRDM11            11   45115564   45256675    635      87  129118        2.227     0.012973
LOC101060179      11   45234027   45236295     10       6  129118     0.030129      0.48798
SYT13             11   45261853   45307884    290      42  129118      0.41839      0.33783
CHST1             11   45669239   45687206     88      23  129118     -0.68582      0.75359
SLC35C1           11   45825623   45834568     50      20  129118      0.75378      0.22549
CRY2              11   45868669   45904799    149      42  129118      0.70666      0.23989
MAPK8IP1          11   45907047   45928016    106      55  129118     -0.39684      0.65426
C11orf94          11   45928085   45928833      1       1  129118      -1.3296      0.90817
PEX16             11   45931220   45939674     41      16  129118       0.5856      0.27907
GYLTL1B           11   45943172   45950647     35      20  129118      0.74878      0.22699
PHF21A            11   45950870   46142985    712      60  129118       1.8069     0.035385
CREB3L1           11   46299189   46342972    213      69  129118       2.2355     0.012693
DGKZ              11   46354455   46402104    200      70  129118       2.1259     0.016756
MDK               11   46402334   46405387      4       2  129118       1.5806     0.056987
CHRM4             11   46405335   46413122     26      20  129118       2.9831    0.0014269
AMBRA1            11   46417962   46615619    648      83  129118       2.2766     0.011405
HARBI1            11   46624856   46638933     51      28  129118       1.6604     0.048416
ATG13             11   46638826   46697569    216      71  129118       2.7361    0.0031086
ARHGAP1           11   46698625   46722215     88      48  129118       1.7769     0.037793
ZNF408            11   46722317   46727466     24      15  129118      0.76778      0.22131
F2                11   46740743   46761056    109      29  129118       0.9911      0.16082
CKAP5             11   46765084   46867859    347      61  129118      0.79054      0.21461
LRP4              11   46878268   46940173    247      52  129118       1.4421     0.074634
C11orf49          11   46958240   47185932    785      61  129118      0.50049      0.30837
ARFGAP2           11   47185849   47199054     52      27  129118      0.34554      0.36484
PACSIN3           11   47199073   47208010     44      21  129118      0.92398      0.17775
DDB2              11   47236493   47260769    107      26  129118       1.3169     0.093933
ACP2              11   47260853   47270457     51      16  129118       1.5855     0.056428
NR1H3             11   47269851   47290584     95      26  129118      0.55449      0.28962
MADD              11   47290927   47351582    281      41  129118        1.285       0.0994
MYBPC3            11   47352957   47374253    108      48  129118      0.49384      0.31071
SPI1              11   47376409   47400127    145      33  129118        1.174      0.12019
SLC39A13          11   47428683   47438051     54      22  129118        1.279      0.10046
PSMC3             11   47440320   47448024     43      22  129118       1.3414     0.089898
RAPSN             11   47459308   47470730     66      20  129118       1.3935     0.081742
CELF1             11   47487489   47574792    375      48  129118     -0.11928      0.54747
PTPMT1            11   47586888   47595013     31      12  129118       1.0319      0.15106
KBTBD4            11   47593749   47600567     21      12  129118       1.6876     0.045748
NDUFS3            11   47600562   47606115     21      10  129118      -1.0411      0.85109
FAM180B           11   47608230   47610746     12       5  129118      0.64177      0.26051
C1QTNF4           11   47611216   47615961     14      10  129118      0.50509      0.30675
MTCH2             11   47638858   47664206    115      27  129118      0.33371       0.3693
AGBL2             11   47681143   47736928    252      39  129118      0.66487      0.25307
FNBP4             11   47738055   47789012    271      38  129118    0.0060284       0.4976
NUP160            11   47799670   47870057    352      45  129118      0.60893      0.27129
PTPRJ             11   48002101   48192394    852      74  129118       1.4711     0.070628
OR4B1             11   48238362   48239291      4       2  129118       2.3581    0.0091837
OR4X2             11   48266656   48267567      4       2  129118    -0.090522      0.53606
OR4X1             11   48285413   48286330     12       7  129118      0.24635      0.40271
OR4S1             11   48327775   48328704      7       5  129118      0.19442      0.42292
OR4C3             11   48346493   48347482      3       2  129118      0.55286      0.29018
OR4A47            11   48510345   48511274      7       4  129118     -0.44636      0.67233
TRIM49B           11   49053152   49059529     22       7  129118       2.2188     0.013251
TRIM64C           11   49075266   49080664     23      10  129118       1.7063     0.043977
FOLH1             11   49168187   49230222    301      32  129118       1.0766      0.14083
LOC101060256      11   49881567   49896588     97      24  129118        0.132      0.44749
OR4C13            11   49973943   49974971     11       8  129118       1.1096      0.13358
OR4C12            11   50003009   50004071      4       2  129118       -1.021      0.84637
OR4A5             11   51411378   51412448     12       6  129118      0.13915      0.44467
OR4C46            11   51515282   51516211     12       5  129118      0.46361      0.32147
TRIM48            11   55029658   55038595     56      29  129118     0.082442      0.46715
OR4A16            11   55110677   55111663      7       4  129118      -0.6932      0.75591
OR4A15            11   55135360   55136394      9       5  129118      0.40904      0.34125
OR4C15            11   55321783   55322895     13       5  129118      0.17021      0.43242
OR4C16            11   55339604   55340536     16       6  129118      0.14691       0.4416
OR4C11            11   55370830   55371874      5       3  129118      0.76228      0.22295
OR4P4             11   55405834   55406772      5       3  129118      0.81333      0.20801
OR4S2             11   55418380   55419315      6       4  129118     -0.29535      0.61614
OR4C6             11   55432643   55433572      5       3  129118      -1.3585      0.91285
OR5D13            11   55540914   55541858      4       2  129118       1.0979      0.13612
OR5D14            11   55563032   55563976      8       4  129118    -0.016167      0.50645
OR5L1             11   55578943   55579878      7       2  129118      0.41644      0.33854
OR5D18            11   55587106   55588047      4       2  129118      0.15344      0.43902
OR5L2             11   55594695   55595630      8       4  129118      0.52406      0.30012
OR5D16            11   55606228   55607214      6       3  129118         1.14      0.12714
TRIM51            11   55650773   55659286     45      25  129118       1.4861     0.068632
OR5W2             11   55681126   55682058      9       3  129118       1.7494     0.040114
OR5I1             11   55702932   55703876     11       3  129118       1.5509     0.060461
OR10AG1           11   55735034   55735939     13       2  129118       1.5949     0.055368
OR5F1             11   55761157   55762101     13       7  129118       1.1861      0.11778
OR5AS1            11   55797895   55798869      8       2  129118       1.4887     0.068283
OR8I2             11   55860784   55861716      5       2  129118       1.6171     0.052927
OR8H2             11   55872519   55873457     11       5  129118       1.3614       0.0867
OR8H3             11   55889849   55890787     11       3  129118       1.5845     0.056536
OR8J3             11   55904247   55905194      8       3  129118       0.8329      0.20245
OR8K5             11   55926870   55927793      2       1  129118       1.3911     0.082092
OR5J2             11   55944094   55945032      7       4  129118      0.61412      0.26957
OR5T2             11   55999582   56000661     10       4  129118       1.4571     0.072541
OR5T3             11   56019676   56020698      3       2  129118      0.60241      0.27345
OR5T1             11   56043115   56044095      3       2  129118      0.32141      0.37395
OR8H1             11   56057603   56058538      6       3  129118       1.0947      0.13682
OR8K3             11   56085783   56086721      4       2  129118     0.018729      0.49253
OR8K1             11   56113515   56114474      9       5  129118      0.45833      0.32336
OR8J1             11   56127691   56128764     14       8  129118       1.6482     0.049652
OR8U1             11   56143100   56144029     12       7  129118       1.0096      0.15634
OR5R1             11   56184734   56185708     12       5  129118       2.0615     0.019625
OR5M9             11   56229945   56230877     10       2  129118       1.6879     0.045712
OR5M3             11   56236964   56238014      6       3  129118       1.1838      0.11824
OR5M8             11   56257911   56258846      6       4  129118      -1.9034      0.97151
OR5M11            11   56309816   56310733      7       4  129118       1.3931     0.081798
OR5M10            11   56344250   56345197      3       2  129118     -0.49779      0.69068
OR5M1             11   56380031   56380978      4       2  129118      0.15257      0.43937
OR5AP2            11   56408965   56409915      3       2  129118     -0.21786      0.58623
OR5AR1            11   56431162   56432094      8       5  129118      0.81583       0.2073
OR9G1             11   56467864   56468781     10       5  129118     -0.71225      0.76185
OR9G4             11   56510304   56511287      5       3  129118        1.153      0.12446
OR5AK2            11   56756389   56757318      7       4  129118      0.31557      0.37616
LRRC55            11   56949221   56959188     52      19  129118       2.2951     0.010865
APLNR             11   57001051   57004927     28      17  129118     -0.50258      0.69237
TNKS1BP1          11   57067103   57092485    146      42  129118       1.4323     0.076035
SSRP1             11   57093459   57103351     49      20  129118       1.8065     0.035419
P2RX3             11   57105841   57137549    156      34  129118       1.4506     0.073448
PRG3              11   57144242   57148623     27      12  129118       2.5427    0.0054999
PRG2              11   57154834   57171420     99      28  129118    -0.016687      0.50666
SLC43A3           11   57174427   57195053    110      37  129118      0.66893      0.25177
RTN4RL2           11   57227926   57244384     62      38  129118       1.4513     0.073346
SLC43A1           11   57252004   57283192    130      46  129118       1.8321     0.033466
TIMM10            11   57295936   57298232      4       2  129118      0.97834      0.16395
SMTNL1            11   57305044   57317747     65      25  129118       1.4854     0.068722
UBE2L6            11   57319128   57335803     81      22  129118       1.3206     0.093312
SERPING1          11   57365027   57382326     74      19  129118       1.7398     0.040949
YPEL4             11   57412560   57417417     19      14  129118      0.31783      0.37531
CLP1              11   57425216   57429337     14      10  129118       1.9699     0.024424
ZDHHC5            11   57435223   57468659    148      51  129118       1.9996     0.022771
MED19             11   57471182   57479804     34      23  129118      0.56593      0.28572
TMX2              11   57479995   57508445    108      40  129118       2.2692     0.011629
C11orf31          11   57508722   57510883     12       8  129118       2.6282    0.0042919
BTBD18            11   57510986   57519253     20      13  129118       1.4528     0.073135
CTNND1            11   57520756   57586652    257      58  129118       1.7253     0.042237
OR9Q1             11   57791353   57949059    920      66  129118      0.38856       0.3488
OR6Q1             11   57798425   57799378      6       3  129118      0.84363      0.19944
OR9I1             11   57885972   57886916      7       5  129118     -0.87338      0.80877
OR9Q2             11   57957906   57958990      7       3  129118     -0.82953       0.7966
OR1S2             11   57970676   57971653     13       7  129118       0.7343      0.23138
OR1S1             11   57982217   57983194     14       5  129118     -0.46118      0.67766
OR10Q1            11   57995354   57996390      5       3  129118     -0.30507      0.61984
OR10W1            11   58034264   58035732     13       7  129118     -0.53618      0.70408
OR5B17            11   58125598   58126542      5       3  129118       -1.105      0.86543
OR5B3             11   58169938   58170882     12       2  129118      -1.1867      0.88234
OR5B2             11   58189738   58190786      9       5  129118     0.016218      0.49353
OR5B12            11   58206593   58207646      6       4  129118     -0.24803      0.59794
OR5B21            11   58274649   58275578      3       2  129118       2.1158      0.01718
LPXN              11   58294344   58345688    225      62  129118      -1.4445       0.9257
ZFP91             11   58346587   58389023    192      60  129118     0.052138      0.47921
CNTF              11   58390146   58393206     16      10  129118       0.7623      0.22294
GLYAT             11   58476230   58499447    126      22  129118     0.045198      0.48197
GLYATL2           11   58601538   58611997     54       9  129118      0.82616      0.20436
GLYATL1           11   58695102   58724543    151      29  129118       1.4848     0.068795
FAM111B           11   58874658   58894888     93      36  129118      0.31594      0.37602
FAM111A           11   58910219   58922512     53      15  129118      0.67644      0.24938
DTX4              11   58939812   58976060    141      44  129118      0.39904      0.34493
MPEG1             11   58975983   58980494     24      16  129118     -0.68227      0.75247
OR5AN1            11   59131932   59132867      1       1  129118       1.3054     0.095879
OR5A2             11   59189452   59190426      3       2  129118      0.88179      0.18895
OR5A1             11   59210642   59211589      9       4  129118        0.125      0.45026
OR4D6             11   59224434   59225378     11       6  129118      0.86798       0.1927
OR4D10            11   59244903   59245838      4       2  129118      0.32721      0.37175
OR4D11            11   59271049   59271984      3       2  129118      -1.7551      0.96038
OR4D9             11   59282386   59283330      7       5  129118       2.2084     0.013609
OSBP              11   59341871   59383617    176      37  129118      0.48668      0.31324
PATL1             11   59404189   59436513    110      34  129118        0.989      0.16133
OR10V1            11   59480389   59481318      9       5  129118     0.027521      0.48902
STX3              11   59522479   59573355    254      19  129118     -0.63457      0.73715
MRPL16            11   59573608   59578345     22      16  129118     -0.94141      0.82675
GIF               11   59596746   59612974     79      29  129118      0.36406      0.35791
TCN1              11   59620281   59634041     49      34  129118      0.17097      0.43212
OOSP2             11   59807748   59815517     34      19  129118       1.2072      0.11367
MS4A3             11   59824101   59838588     74      18  129118      0.46725      0.32016
MS4A2             11   59855734   59865940     48      14  129118      -1.0808      0.86011
MS4A6A            11   59939080   59952139     65      22  129118     -0.83131       0.7971
MS4A4E            11   59968726   60010575    215      37  129118     -0.67849      0.75127
MS4A4A            11   60048014   60076445    135      45  129118     -0.38579      0.65017
MS4A6E            11   60102355   60108441     37      14  129118       1.4594     0.072225
MS4A7             11   60145949   60163427     65      25  129118       1.1242      0.13047
