GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ODF2               9  131217434  131263571    195      45  108197      0.45176      0.32572
GLE1               9  131266971  131304580    144      39  108197      0.72861      0.23312
SPTAN1             9  131314837  131395944    286      47  108197     -0.14809      0.55886
WDR34              9  131395940  131419129     90      24  108197     -0.35681      0.63938
SET                9  131445934  131458675     54      25  108197     -0.23967      0.59471
PKN3               9  131464802  131483199     82      39  108197      0.32103      0.37409
ZDHHC12            9  131483148  131486451     10       6  108197     -0.59092      0.72271
ZER1               9  131492065  131534220    149      37  108197       1.3954     0.081448
TBC1D13            9  131549510  131572711    142      27  108197      0.71439      0.23749
ENDOG              9  131580779  131584955     20      10  108197      0.57603       0.2823
C9orf114           9  131581930  131592299     62      16  108197      0.23349      0.40769
CCBL1              9  131595392  131644354    243      50  108197      0.23997      0.40518
LRRC8A             9  131644391  131680318    217      39  108197      0.11155      0.45559
PHYHD1             9  131683174  131704322     99      22  108197     -0.57972      0.71895
DOLK               9  131707809  131710012     10       7  108197      0.82999      0.20327
NUP188             9  131709972  131769375    210      53  108197     -0.27794      0.60947
SH3GLB2            9  131770313  131790604     88      39  108197     -0.18874      0.57485
FAM73B             9  131798899  131834361    123      33  108197     -0.64688      0.74114
DOLPP1             9  131843383  131852717     44      21  108197     -0.92082      0.82143
CRAT               9  131857073  131873070     91      19  108197      0.72002      0.23576
PPP2R4             9  131873183  131911225    265      27  108197       0.1377      0.44524
IER5L              9  131937831  131940540     13       8  108197      0.51821      0.30216
C9orf106           9  132083295  132084882      3       2  108197      0.86916      0.19238
NTMT1              9  132371036  132397879    193      45  108197      0.67971      0.24835
C9orf50            9  132374504  132383055     79      30  108197      0.15812      0.43718
ASB6               9  132396883  132404496     44      19  108197       1.1984      0.11539
PRRX2              9  132427920  132484953    366      54  108197      0.82971      0.20335
PTGES              9  132500615  132515344    108      21  108197    -0.024822       0.5099
TOR1B              9  132565428  132573563     39      14  108197      0.10441      0.45842
TOR1A              9  132575221  132586441     55      23  108197     -0.50749       0.6941
C9orf78            9  132589564  132597572     72       9  108197       0.1652      0.43439
USP20              9  132597696  132644121    493      25  108197     0.012558      0.49499
FNBP1              9  132649458  132805473    911      63  108197       2.1186     0.017061
GPR107             9  132815985  132902448    517      46  108197       0.0258      0.48971
NCS1               9  132934857  132999583    451      74  108197       2.0899     0.018312
HMCN2              9  133223389  133309510    604     123  108197      0.93028      0.17611
ASS1               9  133320094  133376661    323      77  108197    0.0082238      0.49672
FUBP3              9  133454954  133513739    352      74  108197     -0.29804      0.61716
PRDM12             9  133539981  133558384    108      35  108197       1.7482     0.040215
EXOSC2             9  133569158  133580452     56      18  108197       2.1957     0.014058
ABL1               9  133588266  133763062    997      88  108197       2.4975    0.0062534
QRFP               9  133768815  133769225      8       5  108197      0.58436      0.27949
FIBCD1             9  133777825  133814455    305      63  108197       2.9696    0.0014911
LAMC3              9  133884504  133968446    564      99  108197      0.69317       0.2441
AIF1L              9  133971863  133998539    140      43  108197      -1.6568      0.95122
NUP214             9  134000948  134110057    433      48  108197     -0.71107      0.76148
FAM78A             9  134133465  134151906     99      40  108197       0.4277      0.33443
PPAPDC3            9  134165069  134184649    127      30  108197      0.14594      0.44199
PRRC2B             9  134305477  134375584    371      46  108197       1.4875     0.068447
POMT1              9  134378282  134399193    146      20  108197       1.8539     0.031875
UCK1               9  134399183  134406662     43      21  108197     -0.60328      0.72684
RAPGEF1            9  134452157  134615364    837      66  108197     -0.27909      0.60991
MED27              9  134735497  134955274    949     101  108197      0.73469      0.23126
NTNG2              9  135037334  135118224    493      91  108197     -0.75985      0.77633
SETX               9  135136827  135232113    645      45  108197      0.22745      0.41004
TTF1               9  135250935  135282238    149      38  108197        2.512     0.006003
C9orf171           9  135285430  135448734    911     145  108197    0.0096933      0.49613
BARHL1             9  135457993  135465640     34      21  108197       1.8508     0.032102
DDX31              9  135468384  135545788    405      60  108197     0.056243      0.47757
GTF3C4             9  135545728  135565471    114      21  108197       1.0001      0.15864
AK8                9  135600958  135754198    905      95  108197      0.58823      0.27819
C9orf9             9  135754282  135765419     59      20  108197      -1.5244      0.93629
TSC1               9  135766735  135820094    259      54  108197      0.26934      0.39383
GFI1B              9  135820888  135867084    377      95  108197      0.47793      0.31635
GTF3C5             9  135906062  135933890    175      42  108197     -0.41457      0.66077
LOC100996574       9  135933468  135936777     20      10  108197      -1.1215      0.86895
CEL                9  135936741  135947250     38      25  108197       1.6861     0.045884
RALGDS             9  135973107  136024607    343      59  108197     -0.54153      0.70593
GBGT1              9  136028335  136039320    106      44  108197     -0.98227      0.83702
LOC101928193       9  136062207  136067257     38       6  108197     0.074462      0.47032
OBP2B              9  136080666  136084714     24      14  108197      0.90105      0.18378
ABO                9  136130563  136150630    241      24  108197       1.1501      0.12505
SURF6              9  136197543  136203047     33      17  108197     -0.51051      0.69515
MED22              9  136207751  136215011     45      26  108197     -0.64483      0.74048
RPL7A              9  136215069  136218280     30      13  108197     -0.69554      0.75664
SURF1              9  136218660  136223361     29      13  108197     -0.22069      0.58733
SURF2              9  136223421  136228041     39      16  108197      -1.1965      0.88425
SURF4              9  136228325  136244820    108      38  108197     -0.69713      0.75714
STKLD1             9  136243284  136271220    175      27  108197      -1.0349      0.84964
REXO4              9  136271182  136283292    110      19  108197     -0.37724        0.647
ADAMTS13           9  136279459  136324525    312      57  108197     -0.79267      0.78601
CACFD1             9  136325087  136335909     58      25  108197       1.2093      0.11328
SLC2A6             9  136336216  136344276     53      24  108197      0.87147      0.19175
TMEM8C             9  136379708  136390068     67      33  108197       1.7889     0.036818
ADAMTSL2           9  136397286  136440641    207      35  108197      0.78164      0.21721
FAM163B            9  136442141  136474472    194      41  108197      0.89023      0.18667
DBH                9  136501485  136524466    217      59  108197      0.67893      0.24859
SARDH              9  136528682  136605077    623      87  108197        1.494     0.067584
VAV2               9  136627016  136857496   2091     166  108197      0.26685      0.39479
BRD3               9  136895427  136933655    322      57  108197      0.10529      0.45807
WDR5               9  137000801  137025094    267      25  108197     -0.44278      0.67104
RXRA               9  137218316  137332431    846      85  108197     -0.37321      0.64551
COL5A1             9  137533651  137736689   1866     174  108197     -0.76905      0.77907
FCN2               9  137772658  137779366     74      25  108197     -0.90492      0.81725
FCN1               9  137797711  137809849     96      26  108197       1.9359     0.026439
OLFM1              9  137967089  138013030    422      93  108197      0.78457      0.21635
C9orf62            9  138235095  138238408     23       8  108197      -1.3233      0.90714
PPP1R26            9  138371545  138380739     62      20  108197     -0.60948       0.7289
C9orf116           9  138387026  138391761     27       7  108197    -0.088651      0.53532
MRPS2              9  138392477  138396519     37      16  108197      0.42551      0.33523
LCN1               9  138413284  138418386     53      23  108197     -0.77798      0.78171
OBP2A              9  138437885  138441815     32      10  108197     0.066612      0.47345
PAEP               9  138453601  138458622     44      18  108197      -1.1649      0.87797
GLT6D1             9  138515502  138531386    124      30  108197     -0.16136       0.5641
LCN9               9  138555168  138562577     67      22  108197     -0.64622      0.74093
SOHLH1             9  138585253  138591374     68      20  108197      -1.0726      0.85829
KCNT1              9  138594031  138684993    760     106  108197       1.0235      0.15303
CAMSAP1            9  138700333  138799060    478      98  108197     -0.45135      0.67413
LOC101928552       9  138727858  138731145     23      16  108197      -1.2707      0.89809
UBAC1              9  138824815  138853226    199      44  108197      0.51295      0.30399
NACC2              9  138898383  138987131    554      94  108197       1.6205     0.052566
C9orf69            9  139006427  139010731     32      18  108197      0.85877      0.19523
LHX3               9  139088096  139096955     50      23  108197       1.0729      0.14165
QSOX2              9  139098179  139137687    305      57  108197       1.6101     0.053685
LOC101928722       9  139144072  139148672     52      15  108197     -0.50227      0.69226
GPSM1              9  139221932  139254057    252      57  108197      -0.3961      0.65398
DNLZ               9  139256352  139268111     89      37  108197      0.27294      0.39245
CARD9              9  139258408  139268133     70      32  108197      0.72776      0.23338
SNAPC4             9  139270021  139294655    166      35  108197      0.88881      0.18705
SDCCAG3            9  139296374  139305054     81      23  108197      0.67438      0.25003
PMPCA              9  139305110  139318213     83      26  108197     -0.33767      0.63219
INPP5E             9  139323067  139334305     81      22  108197      0.62557       0.2658
SEC16A             9  139334548  139379297    252      38  108197      0.10911      0.45656
C9orf163           9  139377947  139380519     11       8  108197      -0.4485       0.6731
NOTCH1             9  139388896  139440238    359      77  108197       0.7929      0.21392
EGFL7              9  139553308  139567130     93      28  108197      0.66975      0.25151
AGPAT2             9  139567595  139581911     93      39  108197       1.5503     0.060536
FAM69B             9  139607024  139619170     84      33  108197       -1.227      0.89009
LCN10              9  139632619  139637411     25       8  108197     -0.22614      0.58945
LCN6               9  139638469  139642980     25      17  108197     -0.71707      0.76333
LCN8               9  139648838  139652995     39      13  108197     -0.75762      0.77566
LCN15              9  139654086  139658965     30       9  108197     -0.21774      0.58619
TMEM141            9  139685777  139687769     15       8  108197        -0.35      0.63683
CCDC183            9  139690033  139702364     72      28  108197       1.6598     0.048473
RABL6              9  139702374  139735639    169      58  108197       1.6949     0.045046
C9orf172           9  139735733  139741884     12       7  108197    -0.027483      0.51096
PHPT1              9  139743256  139745490     15       9  108197      0.32184      0.37379
MAMDC4             9  139746819  139755251     51      26  108197      0.64012      0.26105
EDF1               9  139756566  139760788     23      14  108197       1.4172     0.078209
TRAF2              9  139776341  139821853    299      45  108197      0.44291      0.32892
FBXW5              9  139834885  139839298     31      17  108197      -1.0989       0.8641
C8G                9  139839333  139841426     22       9  108197     -0.38853      0.65119
LCN12              9  139844032  139849957     46      16  108197      -0.7706      0.77953
PRR31              9  139863796  139867332     32       7  108197      0.74904      0.22692
PTGDS              9  139871898  139876194     19      12  108197     -0.36943       0.6441
LCNL1              9  139877445  139880210     18       9  108197      -0.1255      0.54994
C9orf142           9  139886870  139888428      5       3  108197      0.36171      0.35879
CLIC3              9  139889060  139892200     11       8  108197      0.50877      0.30546
ABCA2              9  139901686  139923374    106      48  108197        0.977      0.16428
C9orf139           9  139921916  139931234     44      15  108197       1.4286     0.076555
FUT7               9  139924626  139927292     16       7  108197       1.4028     0.080342
NPDC1              9  139933909  139941147     45      29  108197       2.2598     0.011918
ENTPD2             9  139942550  139948503     38      20  108197       2.1933     0.014142
SAPCD2             9  139956579  139965028     53      21  108197       1.1451      0.12608
UAP1L1             9  139971944  139978990     37      15  108197     -0.55894       0.7119
MAN1B1             9  139981379  140003639    193      24  108197   0.00085645      0.49966
DPP7               9  140004992  140009204     31      16  108197      0.64786      0.25854
GRIN1              9  140033609  140063214    102      39  108197       1.6739     0.047074
LRRC26             9  140063210  140064491      7       4  108197     -0.10556      0.54204
TMEM210            9  140065319  140066496      6       4  108197     -0.22734      0.58992
ANAPC2             9  140069236  140083057     82      26  108197      0.22328      0.41166
SSNA1              9  140083029  140084822      9       4  108197      0.34923      0.36346
TPRN               9  140086069  140095163     39      23  108197     -0.28135      0.61078
TMEM203            9  140098534  140100090      3       2  108197     -0.66097      0.74568
NDOR1              9  140100119  140113813     79      30  108197     -0.26396       0.6041
RNF208             9  140114699  140115775      6       4  108197     -0.62881      0.73526
CYSRT1             9  140119086  140120765     10       5  108197     -0.27553      0.60855
RNF224             9  140122018  140124090     12       8  108197      0.40517      0.34268
SLC34A3            9  140125209  140131006     41      23  108197       1.3522     0.088156
TUBB4B             9  140135711  140138159     14       9  108197      -1.2845      0.90052
FAM166A            9  140138037  140142222     25      16  108197     0.016703      0.49334
C9orf173           9  140145713  140147935      9       5  108197     -0.56176      0.71286
NELFB              9  140149759  140168000     82      13  108197     0.062959       0.4749
TOR4A              9  140172280  140177093     21      12  108197       0.6342      0.26297
NRARP              9  140194083  140196703     11       8  108197     -0.47187      0.68149
EXD3               9  140201346  140317714    760     145  108197      0.18707       0.4258
NOXA1              9  140317847  140328858     70      25  108197     -0.20024      0.57936
ENTPD8             9  140328816  140335901     32      16  108197     -0.17963      0.57128
NSMF               9  140342022  140353808     46      29  108197      0.19682      0.42198
PNPLA7             9  140354404  140445021    529     100  108197     -0.49018        0.688
MRPL41             9  140446309  140447007      3       2  108197     -0.41198      0.65982
DPH7               9  140449354  140473387    107      41  108197      0.76167      0.22313
ZMYND19            9  140476531  140484937     45      23  108197      0.63675      0.26214
ARRDC1             9  140500092  140509812     56      26  108197     -0.11994      0.54773
EHMT1              9  140513444  140730579   1141      88  108197     -0.88475      0.81185
CACNA1B            9  140772241  141019076   1086      78  108197      0.90213      0.18349
FAM157B            9  141106439  141152460      2       1  108197       1.1655       0.1219
TUBB8             10      92828      95178      8       4  108197     -0.21057      0.58339
ZMYND11           10     180405     300577    475      58  108197        1.258       0.1042
DIP2C             10     320130     735621   2623      90  108197       1.4194     0.077894
LARP4B            10     852854     977645    608      52  108197       1.0343       0.1505
GTPBP4            10    1034349    1063708    197      47  108197       2.2907     0.010991
IDI2              10    1064847    1071799     66      25  108197       2.3043     0.010603
IDI1              10    1085963    1095061     50      11  108197       1.7961     0.036236
WDR37             10    1095423    1178237    579      61  108197       1.8061      0.03545
ADARB2            10    1223253    1779670   4219     348  108197    -0.024586      0.50981
LOC101927824      10    3107616    3109573     21       3  108197       0.5075       0.3059
PFKP              10    3109667    3178997    840     120  108197     -0.97318      0.83477
PITRM1            10    3179919    3215033    316      43  108197      -0.8682      0.80736
KLF6              10    3818188    3827473     41      23  108197     -0.90728      0.81787
AKR1E2            10    4868369    4890254    283      13  108197       1.2797      0.10032
AKR1C1            10    5005454    5020158     94      32  108197      0.43954      0.33014
AKR1C2            10    5029967    5060225    228      58  108197      -1.5031      0.93359
AKR1C3            10    5090958    5149878    531      60  108197     -0.36297      0.64168
AKR1C4            10    5238798    5260910    171      24  108197      -0.5176      0.69763
UCN3              10    5406976    5416169     58      14  108197       1.2025      0.11459
TUBAL3            10    5435061    5446793     74      19  108197     -0.98951      0.83879
NET1              10    5454514    5501019    171      31  108197     -0.51975      0.69838
CALML5            10    5540658    5541533      9       5  108197     -0.41964      0.66262
CALML3            10    5566924    5568231     10       5  108197       0.4796      0.31575
ASB13             10    5680820    5708558    250      79  108197      0.59583      0.27564
FAM208B           10    5726801    5807742    452      59  108197   -0.0025497      0.50102
GDI2              10    5807186    5855512    294      54  108197     0.085144      0.46607
ANKRD16           10    5903593    5931860    235      45  108197       2.2339     0.012743
FBXO18            10    5931535    5979558    335      45  108197       1.7066     0.043947
IL15RA            10    5994334    6020150    211      61  108197      0.07594      0.46973
IL2RA             10    6052657    6104333    414      73  108197        1.349     0.088666
RBM17             10    6130949    6159422    198      57  108197       1.8361     0.033175
PFKFB3            10    6186843    6277508    735     179  108197       1.4119     0.078984
PRKCQ             10    6435558    6622254   1106     141  108197       -1.478       0.9303
SFMBT2            10    7200586    7453448   1737     154  108197       -1.029      0.84827
ITIH5             10    7601232    7708961    833     112  108197     -0.19468      0.57718
ITIH2             10    7745236    7791483    353      61  108197      -1.0656      0.85669
KIN               10    7792925    7829990    241      52  108197      0.86898      0.19243
ATP5C1            10    7830093    7849764    115      28  108197       1.1259      0.13011
TAF3              10    7860467    8057016   1180      80  108197      0.72015      0.23572
GATA3             10    8087294    8117164    205      47  108197      0.67324       0.2504
CELF2             10   10838851   11378674   3454     263  108197    -0.029578       0.5118
USP6NL            10   11502509   11653679    725      66  108197    0.0063757      0.49746
ECHDC3            10   11784356   11806065    216      23  108197      0.21516      0.41482
PROSER2           10   11865295   11914276    286      56  108197       1.4225     0.077439
UPF2              10   11962021   12085169    724      48  108197      0.17266      0.43146
DHTKD1            10   12110916   12165227    306      40  108197      0.75752      0.22437
SEC61A2           10   12171640   12211957    226      33  108197     -0.93278      0.82453
NUDT5             10   12209573   12238143    134      49  108197      -1.1612      0.87723
CDC123            10   12237961   12292589    335      54  108197      -1.7078      0.95616
CAMK1D            10   12391583   12871735   3532     283  108197     -0.39206      0.65249
CCDC3             10   12938625   13141762   1573     178  108197     -0.19699      0.57808
OPTN              10   13141425   13180291    200      56  108197       1.1565      0.12373
MCM10             10   13203554   13253104    305      63  108197    -0.033597       0.5134
UCMA              10   13263771   13276331    105      31  108197      0.47956      0.31577
PHYH              10   13319796   13342133    154      39  108197      0.67875      0.24865
SEPHS1            10   13359428   13390298    195      39  108197      0.54894      0.29152
BEND7             10   13480484   13570587    593      65  108197      0.62323      0.26657
PRPF18            10   13628939   13672868    234      58  108197     -0.11234      0.54472
FRMD4A            10   13685706   14372866   5453     361  108197     -0.32193      0.62625
FAM107B           10   14560556   14816896   1850     160  108197     -0.55108      0.70921
CDNF              10   14861251   14879983     94      44  108197       1.1316      0.12891
HSPA14            10   14880159   14913740    127      49  108197      0.57233      0.28355
SUV39H2           10   14920782   14946314    116      59  108197      -1.7149      0.95682
DCLRE1C           10   14948870   14996106    297      83  108197      0.24022      0.40508
MEIG1             10   14996324   15014856    136      13  108197      0.33994      0.36695
ACBD7             10   15057071   15130783    607      70  108197      -1.0072      0.84309
OLAH              10   15085895   15115851    211      62  108197     -0.45315      0.67478
C10orf111         10   15137384   15139318     14       8  108197       1.6891     0.045601
RPP38             10   15139179   15146256     56      19  108197     -0.37756      0.64712
NMT2              10   15147771   15210703    437      71  108197      -1.3999      0.91923
FAM171A1          10   15253642   15413058   1064      86  108197      0.42034      0.33712
ITGA8             10   15557711   15762328   1192     107  108197     -0.92806      0.82331
FAM188A           10   15820173   15902519    399      28  108197     -0.36605      0.64283
PTER              10   16478942   16555744    484      48  108197      0.76027      0.22355
C1QL3             10   16555742   16564004     50      14  108197    -0.058286      0.52324
RSU1              10   16632615   16859509   1591     157  108197       1.4603     0.072109
CUBN              10   16865965   17171816   2222     165  108197      0.23206      0.40825
TRDMT1            10   17179828   17244093    426      33  108197      0.87078      0.19194
VIM               10   17269934   17279592     39      16  108197      -0.7597      0.77628
ST8SIA6           10   17361282   17496408   1087      71  108197     -0.10612      0.54226
HACD1             10   17631031   17659383    182      39  108197     -0.23138      0.59149
STAM              10   17686124   17758823    521      39  108197        1.926     0.027053
TMEM236           10   17794260   17842866     12       8  108197     -0.56214      0.71299
MRC1              10   18098332   18200091     24      12  108197     -0.86868      0.80749
SLC39A12          10   18240768   18332221    742      87  108197       2.3533    0.0093039
CACNB2            10   18429373   18830688   3004     209  108197      0.83432      0.20205
NSUN6             10   18834264   18948180    777      48  108197      0.35756      0.36034
ARL5B             10   18948264   18970568    147      46  108197      0.68953      0.24524
MALRD1            10   19337700   20023407   4931     204  108197      -1.2384      0.89221
PLXDC2            10   20105118   20575199   3216     162  108197      0.77069      0.22044
NEBL              10   21068900   21463116   2208     151  108197      0.28129      0.38924
C10orf113         10   21414692   21435488     94      44  108197       1.7604     0.039171
CASC10            10   21783421   21786213     14       9  108197     -0.59522      0.72415
SKIDA1            10   21802407   21814611     32      21  108197       0.4762      0.31697
MLLT10            10   21813540   22032559    741     124  108197      0.18047      0.42839
DNAJC1            10   22045477   22292679    962      86  108197     -0.17065      0.56775
EBLN1             10   22497743   22498912      6       3  108197      -1.3765      0.91566
COMMD3            10   22605312   22609246     15      10  108197       0.9361      0.17461
COMMD3-BMI1       10   22605312   22620414     42      29  108197      0.28716      0.38699
BMI1              10   22610139   22620414     26      19  108197     -0.24751      0.59774
SPAG6             10   22634345   22706539    222      50  108197       -1.286      0.90078
PIP4K2A           10   22823766   23003503   1150      76  108197      0.36702       0.3568
ARMC3             10   23216954   23327452    582      60  108197    0.0063696      0.49746
MSRB2             10   23384427   23410942    144      40  108197     0.089269      0.46443
PTF1A             10   23481460   23483181      6       3  108197      0.97468      0.16486
C10orf67          10   23605520   23633772    138      45  108197       1.2644      0.10305
OTUD1             10   23728198   23731310     11       7  108197     -0.36455      0.64228
KIAA1217          10   23983675   24836772   4883     279  108197       1.0025      0.15806
ARHGAP21          10   24872538   25012597    541      67  108197      0.74202      0.22904
PRTFDC1           10   25137536   25242680    613      78  108197       1.4311     0.076197
ENKUR             10   25270908   25351208    443      45  108197      0.68847      0.24558
THNSL1            10   25305508   25315593     59      17  108197      0.66852       0.2519
GPR158            10   25464290   25891158   2816     118  108197      -1.0874      0.86158
MYO3A             10   26223002   26501465   1839      50  108197      0.50976      0.30511
GAD2              10   26505236   26593491    526      37  108197      0.23987      0.40522
APBB1IP           10   26727253   26856732    838     113  108197      -1.2324       0.8911
PDSS1             10   26986353   27035727    309      51  108197      0.80428      0.21062
ABI1              10   27035525   27150016    682      57  108197       0.7519      0.22606
ANKRD26           10   27284054   27389427    670      41  108197      -1.3732      0.91516
YME1L1            10   27399040   27443349    279      27  108197      -1.6807      0.95359
MASTL             10   27443753   27475848    188      30  108197      -2.4133       0.9921
ACBD5             10   27484143   27531068    407      28  108197      -1.1877      0.88253
ARMC4P1           10   27555336   27580347    202      36  108197     -0.53835      0.70483
PTCHD3            10   27687117   27703297    173      25  108197      0.93081      0.17597
RAB18             10   27793103   27831166    164      34  108197      0.74252      0.22889
MKX               10   27961803   28034778    422      61  108197     -0.39066      0.65198
ARMC4             10   28101095   28287977    892      58  108197      -1.0091      0.84354
MPP7              10   28339922   28591953   1651      71  108197    -0.090726      0.53614
WAC               10   28821355   28912041    372      52  108197       1.2655      0.10285
BAMBI             10   28966424   28971868     27      17  108197      -1.1235      0.86939
C10orf126         10   29135337   29170827    300      30  108197      -1.0685      0.85736
LYZL1             10   29577980   29607158    266      36  108197      0.19163      0.42402
SVIL              10   29746274   30025864   2025     161  108197     -0.56732      0.71475
KIAA1462          10   30301729   30348488    278      55  108197     -0.96023      0.83153
LOC101929256      10   30392875   30399829     44      19  108197      0.41064      0.34067
MTPAP             10   30598730   30638267    175      41  108197     -0.61482      0.73066
MAP3K8            10   30722950   30750762    151      31  108197       1.1977      0.11552
LYZL2             10   30900708   30918647    153      34  108197     -0.27971      0.61015
ZNF438            10   31133563   31320866   1049      61  108197      -1.3624      0.91346
ZEB1              10   31607825   31818742    752      94  108197      0.60883      0.27132
LOC100505502      10   31651728   31653006      4       2  108197       0.2928      0.38484
ARHGAP12          10   32094326   32217804    598      50  108197       1.3872     0.082692
KIF5B             10   32297938   32345371    188      41  108197      0.36794      0.35646
EPC1              10   32556644   32667726    673      51  108197      0.43725      0.33096
CCDC7             10   32735057   33171805   2642      65  108197       1.1335      0.12849
ITGB1             10   33189246   33247293    291      45  108197       1.4565     0.072625
NRP1              10   33466419   33623833    985     112  108197      0.38323      0.35077
PARD3             10   34398488   35104253   3859     131  108197     -0.24828      0.59804
CUL2              10   35297479   35379570    404      44  108197      0.45475      0.32464
CREM              10   35415769   35501886    416      39  108197       0.3687      0.35618
CCNY              10   35535953   35860848   1223      96  108197      0.22997      0.40906
GJD4              10   35894338   35897863     21       9  108197      0.50774      0.30582
FZD8              10   35927177   35930362     11       7  108197      -1.3055      0.90414
ANKRD30A          10   37414785   37521495    423      92  108197     -0.84918      0.80211
MTRNR2L7          10   37890366   37891859     12       4  108197     -0.48065      0.68462
ZNF248            10   38065454   38147012    456      46  108197      -1.0078      0.84323
ZNF25             10   38238500   38265584    155      40  108197      -1.0177       0.8456
ZNF33A            10   38299578   38353946    293      41  108197     -0.53761      0.70458
ZNF37A            10   38383264   38412280    182      26  108197      -1.5992      0.94511
LOC101929373      10   42737971   42772290    135      30  108197    -0.045586      0.51818
ZNF33B            10   43084532   43134016    246      46  108197     -0.74083       0.7706
BMS1              10   43277954   43330385    279      39  108197      -1.8482      0.96771
RET               10   43572517   43625799    341      46  108197      -1.3808      0.91633
CSGALNACT2        10   43633893   43680756    229      47  108197      -1.3297      0.90819
RASGEF1A          10   43689983   43762367    485      62  108197      -2.1108      0.98261
FXYD4             10   43867092   43871783     22      13  108197      0.52769      0.29886
HNRNPF            10   43881065   43904696    128      34  108197      0.19489      0.42274
ZNF239            10   44051792   44070066     82      17  108197    -0.012231      0.50488
ZNF485            10   44101855   44113352     66      16  108197      -1.2292      0.89051
ZNF32             10   44139307   44144326     25       8  108197       1.7277     0.042021
C10orf142         10   44788198   44790097     14       7  108197     -0.60007      0.72577
CXCL12            10   44865601   44880545    121      33  108197       1.2614      0.10359
TMEM72            10   45406764   45430642    143      38  108197     -0.54664      0.70769
RASSF4            10   45455183   45491337    207      54  108197     -0.15176      0.56031
C10orf10          10   45471709   45474330     20      11  108197      0.64652      0.25897
C10orf25          10   45493146   45496470     13       8  108197      -2.1868      0.98562
ZNF22             10   45496273   45500777     25      10  108197      -2.3796      0.99133
OR13A1            10   45798102   45811056     79      15  108197       1.8827     0.029869
ALOX5             10   45869624   45941569    446      75  108197       0.7031        0.241
MARCH8            10   45950033   46090354    766      31  108197      0.17549      0.43035
ZFAND4            10   46111039   46168251    319      26  108197     -0.56325      0.71337
FAM21C            10   46222648   46288412    113      36  108197     0.089992      0.46415
AGAP4             10   46321040   46358501      1       1  108197     -0.89556      0.81476
SYT15             10   46955444   46971400     14      10  108197       0.5535      0.28996
GPRIN2            10   46993003   47005654      7       4  108197   -0.0064667      0.50258
NPY4R             10   47083534   47088320     12       4  108197     -0.20197      0.58003
ANXA8L1           10   47157983   47174180      1       1  108197   -0.0015215      0.50061
ANTXRL            10   47658233   47701443    303      54  108197        2.128     0.016667
ZNF488            10   48355029   48373866     47      15  108197       2.0889     0.018358
RBP3              10   48381487   48390991     37      23  108197      0.54082      0.29432
GDF2              10   48413092   48416853     15       9  108197     -0.39926      0.65515
GDF10             10   48425785   48439138     69      25  108197      0.69212      0.24443
PTPN20            10   48737042   48827942      2       1  108197     -0.63279      0.73656
LOC101060581      10   48901094   48924065      3       2  108197   -0.0080853      0.50323
FAM25C            10   49203372   49207825      3       2  108197       1.7355     0.041327
FRMPD2            10   49364602   49482941    603      61  108197     -0.42081      0.66305
MAPK8             10   49514682   49647403    605      57  108197     -0.81137      0.79142
ARHGAP22          10   49654068   49864310   1358     126  108197     -0.96085      0.83169
WDFY4             10   49892907   50191001   1848     153  108197       1.8775     0.030227
LRRC18            10   50117528   50147980    239      53  108197     -0.29432      0.61574
VSTM4             10   50222333   50323559    650      54  108197   -0.0081067      0.50323
FAM170B           10   50339199   50342065     22       7  108197     -0.26176      0.60325
C10orf128         10   50363890   50396640    262      49  108197        1.199      0.11526
C10orf71          10   50505118   50535537    202      57  108197      0.63333      0.26326
DRGX              10   50574161   50604062    185      43  108197     -0.15814      0.56283
ERCC6             10   50662526   50747169    476      78  108197       3.0754     0.001051
PGBD3             10   50723151   50732327     61      29  108197       2.4029    0.0081326
ERCC6-PGBD3       10   50723151   50747584    161      50  108197       2.8645    0.0020885
CHAT              10   50817141   50873150    359      86  108197       1.2686      0.10229
SLC18A3           10   50818347   50820766      8       4  108197       1.1778      0.11944
C10orf53          10   50887684   50916956    218      43  108197       1.8448     0.032532
OGDHL             10   50942687   50970425    173      43  108197      0.69335      0.24404
PARG              10   51026325   51371346    282      50  108197     0.057988      0.47688
MSMB              10   51549553   51562517     69      19  108197      0.13397      0.44671
NCOA4             10   51565108   51590734     67      29  108197      0.40075       0.3443
TIMM23            10   51592080   51623386     20      13  108197     -0.31173      0.62238
AGAP6             10   51732867   51770259     63      29  108197      0.32473      0.37269
FAM21A            10   51827610   51893269     28      13  108197     -0.52355       0.6997
ASAH2             10   51947000   52008370     73      13  108197      0.94315       0.1728
SGMS1             10   52065345   52383737   1615      89  108197     -0.89882      0.81562
ASAH2B            10   52499688   52516948     47      16  108197     -0.25816      0.60186
A1CF              10   52559169   52645435    427      63  108197      -1.2024       0.8854
PRKG1             10   52750911   54058110   8173     351  108197     -0.11959      0.54759
CSTF2T            10   53455246   53459355     26      10  108197     -0.79825      0.78764
DKK1              10   54074041   54077417     14       7  108197        1.049      0.14708
MBL2              10   54525140   54532578     62      20  108197      0.13475      0.44641
PCDH15            10   55562531   56561051   7169     233  108197       1.7455     0.040449
MTRNR2L5          10   57358750   57360488     15       8  108197       0.5842      0.27954
ZWINT             10   58117016   58121063     15       6  108197       -1.152      0.87533
IPMK              10   59951278   60027694    466      26  108197      0.12874      0.44878
