GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
MRGPRX2           11   19076002   19082228     54      12  121312     -0.87196      0.80838
ZDHHC13           11   19138681   19197967    251      48  121312     -0.24546      0.59695
CSRP3             11   19203577   19232118    178      56  121312    -0.091769      0.53656
E2F8              11   19245610   19263202     79      44  121312     -0.69077      0.75515
NAV2              11   19372271   20143147   4807     353  121312      -0.7256      0.76596
DBX1              11   20177760   20181870     24      14  121312      0.63543      0.26257
HTATIP2           11   20385231   20405329    112      33  121312      -1.0306      0.84864
PRMT3             11   20409076   20530879    758      53  121312     -0.54752      0.70799
SLC6A5            11   20620946   20676610    435      58  121312      0.24581      0.40291
NELL1             11   20691117   21597232   5995     411  121312      0.11684       0.4535
ANO5              11   22214199   22304913    436      36  121312    -0.068044      0.52712
SLC17A6           11   22359667   22401049    253      70  121312     -0.38957      0.65157
FANCF             11   22644079   22647387     16      11  121312     0.099653      0.46031
GAS2              11   22688160   22834547    809      85  121312     0.045913      0.48169
SVIP              11   22843598   22851382     43      12  121312      -1.0735      0.85848
CCDC179           11   22868468   22881972    101      20  121312      -1.5547      0.93999
LUZP2             11   24518516   25104186   4583     189  121312    -0.020506      0.50818
ANO3              11   26210458   26684836   3611     142  121312     -0.22365      0.58849
MUC15             11   26580579   26593815     66      23  121312      -2.0989      0.98208
SLC5A12           11   26688566   26743574    327      63  121312       1.4068     0.079741
FIBIN             11   27015628   27018634     11       6  121312     -0.22356      0.58845
BBOX1             11   27062252   27149354    476      56  121312       1.0949      0.13678
CCDC34            11   27360061   27384795    104      38  121312      0.62141      0.26716
LGR4              11   27387508   27494338    425      75  121312     -0.76938      0.77917
LIN7C             11   27515965   27528326     50      20  121312      -1.5755      0.94242
BDNF              11   27676440   27743605    257      47  121312     -0.22144      0.58762
KIF18A            11   28042163   28129746    292      61  121312      -2.0296       0.9788
METTL15           11   28129798   28355054    787      64  121312      -1.0127      0.84439
KCNA4             11   30031288   30038577     18      10  121312      -1.0879      0.86168
FSHB              11   30252563   30256824     23       6  121312         1.39     0.082261
ARL14EP           11   30344649   30359165     82      26  121312       1.3783     0.084061
MPPED2            11   30406040   30608260   1047      93  121312      0.80883      0.20931
DCDC5             11   30885150   31014233    585      53  121312       1.1004      0.13558
DCDC1             11   31284171   31391357    392      55  121312      0.86029      0.19482
DNAJC24           11   31391377   31454382    265      51  121312       0.1733      0.43121
IMMP1L            11   31453948   31531169    273      43  121312      0.30878      0.37875
ELP4              11   31531297   31806073    951      70  121312      0.71012      0.23882
PAX6              11   31806340   31839509    153      47  121312      -1.4754      0.92995
RCN1              11   32112477   32127272     90      23  121312     0.074945      0.47013
WT1               11   32408789   32457104    276      32  121312       1.9719     0.024308
EIF3M             11   32605313   32624037     89      26  121312     0.098273      0.46086
CCDC73            11   32623626   32816204    950      58  121312      0.72387      0.23457
PRRG4             11   32851309   32879669    133      30  121312     0.017218      0.49313
QSER1             11   32914792   33001816    321      48  121312      -1.2815          0.9
DEPDC7            11   33037410   33055128    110      19  121312       1.2863     0.099172
TCP11L1           11   33060963   33095109    274      21  121312       1.8181     0.034527
CSTF3             11   33106130   33183037    318      34  121312       2.2076     0.013636
HIPK3             11   33274406   33378569    417      58  121312       1.6786     0.046612
KIAA1549L         11   33563877   33695648    691      89  121312       1.0639       0.1437
C11orf91          11   33719654   33722286     22      12  121312      -2.3719      0.99115
CD59              11   33724556   33758025    185      47  121312      -2.3986      0.99177
FBXO3             11   33762490   33796071    169      36  121312      -0.8832      0.81144
LMO2              11   33880122   33913836    196      52  121312     -0.39762      0.65455
CAPRIN1           11   34073230   34124157    265      21  121312     -0.85636       0.8041
NAT10             11   34127111   34172581    230      39  121312      -0.7057      0.75981
ABTB2             11   34172534   34379555   1344     199  121312       1.4824     0.069117
CAT               11   34460472   34493607    146      33  121312      0.43138       0.3331
ELF5              11   34500342   34535347    220      37  121312      0.98392      0.16258
EHF               11   34642588   34684835    228      79  121312      -1.4746      0.92984
APIP              11   34903842   34937939    288      18  121312      -2.2396      0.98744
PDHX              11   34937677   35017675    498      33  121312      -1.6153      0.94688
CD44              11   35160417   35253949    587     111  121312     -0.44118      0.67046
SLC1A2            11   35272752   35441610   1032      80  121312       1.3447      0.08936
PAMR1             11   35453374   35551848    612      81  121312     -0.43233      0.66725
FJX1              11   35639735   35642421     11       5  121312       1.3119     0.094783
TRIM44            11   35684353   35830930    530      84  121312      0.57961      0.28109
LDLRAD3           11   35965537   36253688   1939     197  121312       1.2285      0.10964
COMMD9            11   36293842   36310999    100      23  121312      0.24771      0.40218
PRR5L             11   36317725   36486754   1205     145  121312      0.98484      0.16235
TRAF6             11   36505317   36531863    112      41  121312       1.1491      0.12526
RAG1              11   36532053   36601312    311      56  121312       1.1455      0.12601
RAG2              11   36613493   36619829     41      12  121312       1.1651      0.12198
C11orf74          11   36616043   36680841    431      29  121312      0.49419      0.31058
LRRC4C            11   40135524   41481186   7304     342  121312     -0.27203       0.6072
API5              11   43333505   43366080    126      52  121312      -0.9754      0.83532
TTC17             11   43380435   43516483    590      74  121312     -0.94147      0.82677
HSD17B12          11   43702108   43878169    882      56  121312       1.5994     0.054871
ALKBH3            11   43902357   43941825    273      39  121312     -0.90921      0.81838
C11orf96          11   43964106   43965433      8       5  121312     -0.77246      0.78008
ACCSL             11   44069531   44081527     74      24  121312      -1.3733      0.91516
ACCS              11   44087729   44105791    125      38  121312      0.01152       0.4954
EXT2              11   44117099   44266980    657      74  121312     0.034585      0.48621
ALX4              11   44282278   44331735    351      72  121312       1.1308      0.12907
CD82              11   44587141   44641339    379      76  121312      -1.9113      0.97201
TSPAN18           11   44748731   44953978   1224     154  121312      0.97018      0.16598
TP53I11           11   44907454   44972919    384      82  121312       1.4248     0.077109
PRDM11            11   45115564   45256675    635      87  121312       1.6759     0.046875
LOC101060179      11   45234027   45236295     10       6  121312       1.3191      0.09356
SYT13             11   45261853   45307884    290      42  121312      0.22521      0.41091
CHST1             11   45669239   45687206     88      23  121312       0.1144      0.45446
SLC35C1           11   45825623   45834568     50      20  121312   -0.0057292      0.50229
CRY2              11   45868669   45904799    149      42  121312     -0.11215      0.54465
MAPK8IP1          11   45907047   45928016    106      55  121312     -0.37641      0.64669
C11orf94          11   45928085   45928833      1       1  121312     0.050771      0.47975
PEX16             11   45931220   45939674     41      16  121312     -0.27263      0.60743
GYLTL1B           11   45943172   45950647     35      20  121312   -0.0029034      0.50116
PHF21A            11   45950870   46142985    708      58  121312       1.6333     0.051206
CREB3L1           11   46299189   46342972    212      68  121312       2.1569     0.015507
DGKZ              11   46354455   46402104    199      69  121312       2.0693     0.019258
MDK               11   46402334   46405387      4       2  121312       1.3357     0.090819
CHRM4             11   46405335   46413122     26      20  121312        3.644   0.00013424
AMBRA1            11   46417962   46615619    648      83  121312       2.4452    0.0072381
HARBI1            11   46624856   46638933     51      28  121312       1.6144     0.053221
ATG13             11   46638826   46697569    215      70  121312       2.5855    0.0048625
ARHGAP1           11   46698625   46722215     88      48  121312       2.1204     0.016987
ZNF408            11   46722317   46727466     24      15  121312       1.8218     0.034246
F2                11   46740743   46761056    108      29  121312       1.6665     0.047812
CKAP5             11   46765084   46867859    347      61  121312       2.1426     0.016073
LRP4              11   46878268   46940173    247      52  121312        2.324     0.010062
C11orf49          11   46958240   47185932    784      65  121312      0.88216      0.18885
ARFGAP2           11   47185849   47199054     52      27  121312      0.18843      0.42527
PACSIN3           11   47199073   47208010     44      21  121312      0.85919      0.19512
DDB2              11   47236493   47260769    107      26  121312       1.5491     0.060676
ACP2              11   47260853   47270457     51      16  121312       1.3924     0.081893
NR1H3             11   47269851   47290584     95      26  121312      0.48514      0.31379
MADD              11   47290927   47351582    280      41  121312       1.1961      0.11583
MYBPC3            11   47352957   47374253    108      48  121312      0.69408      0.24382
SPI1              11   47376409   47400127    144      33  121312     -0.18359      0.57283
SLC39A13          11   47428683   47438051     54      22  121312      0.15589      0.43806
PSMC3             11   47440320   47448024     42      21  121312       0.8999      0.18409
RAPSN             11   47459308   47470730     66      20  121312       1.0292      0.15169
CELF1             11   47487489   47574792    374      50  121312    -0.070884      0.52826
PTPMT1            11   47586888   47595013     31      12  121312      0.99293      0.16037
KBTBD4            11   47593749   47600567     21      12  121312       1.6335     0.051183
NDUFS3            11   47600562   47606115     21      10  121312      -1.5237      0.93621
FAM180B           11   47608230   47610746     12       5  121312      0.33569      0.36855
C1QTNF4           11   47611216   47615961     14      10  121312     -0.62169      0.73293
MTCH2             11   47638858   47664206    116      27  121312     0.014908      0.49405
AGBL2             11   47681143   47736928    252      39  121312      0.22655      0.41039
FNBP4             11   47738055   47789012    272      39  121312     -0.48137      0.68487
NUP160            11   47799670   47870057    352      45  121312       0.1839      0.42705
PTPRJ             11   48002101   48192394    850      79  121312       0.9662      0.16697
OR4B1             11   48238362   48239291      4       2  121312        1.586     0.056364
OR4X2             11   48266656   48267567      4       2  121312       1.0414      0.14885
OR4X1             11   48285413   48286330     12       7  121312     -0.16733      0.56645
OR4S1             11   48327775   48328704      7       5  121312      0.16281      0.43533
OR4C3             11   48346493   48347482      3       2  121312     -0.34986      0.63678
OR4A47            11   48510345   48511274      7       4  121312     -0.40104       0.6558
TRIM49B           11   49053152   49059529     22       7  121312       1.2506      0.10555
TRIM64C           11   49075266   49080664     23      10  121312       1.2641       0.1031
FOLH1             11   49168187   49230222    300      32  121312       0.8629       0.1941
LOC101060256      11   49881567   49896588     97      24  121312      0.45693      0.32386
OR4C13            11   49973943   49974971     11       8  121312       1.7336     0.041494
OR4C12            11   50003009   50004071      4       2  121312      -1.4998      0.93316
OR4A5             11   51411378   51412448     12       6  121312     -0.23233      0.59186
OR4C46            11   51515282   51516211     12       5  121312      0.16188       0.4357
TRIM48            11   55029658   55038595     56      29  121312     -0.69939      0.75785
OR4A16            11   55110677   55111663      7       4  121312     0.072973      0.47091
OR4A15            11   55135360   55136394      9       5  121312      0.55674      0.28885
OR4C15            11   55321783   55322895     13       5  121312    0.0098082      0.49609
OR4C16            11   55339604   55340536     16       6  121312     -0.39551      0.65377
OR4C11            11   55370830   55371874      5       3  121312      0.71533       0.2372
OR4P4             11   55405834   55406772      5       3  121312    -0.048445      0.51932
OR4S2             11   55418380   55419315      6       4  121312      -1.0075      0.84316
OR4C6             11   55432643   55433572      5       3  121312     -0.64173      0.73948
OR5D13            11   55540914   55541858      4       2  121312       1.6573     0.048727
OR5D14            11   55563032   55563976      8       4  121312     -0.66251      0.74618
OR5L1             11   55578943   55579878      7       2  121312    -0.036601       0.5146
OR5D18            11   55587106   55588047      4       2  121312     -0.18407      0.57302
OR5L2             11   55594695   55595630      8       4  121312      0.65859      0.25508
OR5D16            11   55606228   55607214      6       3  121312      0.78165      0.21721
TRIM51            11   55650773   55659286     45      25  121312      0.82042      0.20599
OR5W2             11   55681126   55682058      9       3  121312       1.4011      0.08059
OR5I1             11   55702932   55703876     11       3  121312        1.288     0.098874
OR10AG1           11   55735034   55735939     13       2  121312        1.272      0.10169
OR5F1             11   55761157   55762101     13       7  121312      0.82024      0.20604
OR5AS1            11   55797895   55798869      8       2  121312      0.97273      0.16534
OR8I2             11   55860784   55861716      5       2  121312       1.3452     0.089275
OR8H2             11   55872519   55873457     11       5  121312      0.90496      0.18274
OR8H3             11   55889849   55890787     11       3  121312       1.1492      0.12524
OR8J3             11   55904247   55905194      8       3  121312      0.91797      0.17932
OR8K5             11   55926870   55927793      2       1  121312        1.549     0.060695
OR5J2             11   55944094   55945032      7       4  121312      0.76011       0.2236
OR5T2             11   55999582   56000661     10       4  121312       1.4759     0.069981
OR5T3             11   56019676   56020698      3       2  121312     0.065497      0.47389
OR5T1             11   56043115   56044095      3       2  121312      0.94871      0.17138
OR8H1             11   56057603   56058538      6       3  121312      0.96259      0.16788
OR8K3             11   56085783   56086721      4       2  121312     0.015462      0.49383
OR8K1             11   56113515   56114474      9       5  121312    0.0076367      0.49695
OR8J1             11   56127691   56128764     14       8  121312       1.5053     0.066124
OR8U1             11   56143100   56144029     12       7  121312       1.3024     0.096396
OR5R1             11   56184734   56185708     12       5  121312       2.0838     0.018591
OR5M9             11   56229945   56230877     10       2  121312        1.476     0.069978
OR5M3             11   56236964   56238014      6       3  121312       1.0359      0.15011
OR5M8             11   56257911   56258846      6       4  121312       -1.493      0.93229
OR5M11            11   56309816   56310733      7       4  121312      0.83675      0.20137
OR5M10            11   56344250   56345197      3       2  121312      0.13686      0.44557
OR5M1             11   56380031   56380978      4       2  121312     -0.10795      0.54298
OR5AP2            11   56408965   56409915      3       2  121312      -1.2576      0.89574
OR5AR1            11   56431162   56432094      8       5  121312       1.1667      0.12167
OR9G1             11   56467864   56468781      9       4  121312     -0.84769      0.80169
OR9G4             11   56510304   56511287      5       3  121312       1.0589      0.14483
OR5AK2            11   56756389   56757318      7       4  121312     0.035101        0.486
LRRC55            11   56949221   56959188     52      19  121312      0.93255      0.17553
APLNR             11   57001051   57004927     28      17  121312     -0.41433      0.66068
TNKS1BP1          11   57067103   57092485    146      42  121312       1.1191      0.13155
SSRP1             11   57093459   57103351     49      20  121312       1.0582      0.14499
P2RX3             11   57105841   57137549    156      34  121312      0.40343      0.34332
PRG3              11   57144242   57148623     27      12  121312       2.2142     0.013408
PRG2              11   57154834   57171420     99      28  121312      -2.1387      0.98377
SLC43A3           11   57174427   57195053    110      37  121312     -0.25418      0.60032
RTN4RL2           11   57227926   57244384     62      38  121312       1.2544      0.10485
SLC43A1           11   57252004   57283192    130      46  121312       1.0804      0.13998
TIMM10            11   57295936   57298232      4       2  121312    -0.041269      0.51646
SMTNL1            11   57305044   57317747     65      25  121312     0.070454      0.47192
UBE2L6            11   57319128   57335803     81      22  121312     -0.16886      0.56704
SERPING1          11   57365027   57382326     74      19  121312      0.11778      0.45312
YPEL4             11   57412560   57417417     19      14  121312     -0.38948      0.65154
CLP1              11   57425216   57429337     14      10  121312       1.4115      0.07905
ZDHHC5            11   57435223   57468659    148      51  121312      0.18647      0.42604
MED19             11   57471182   57479804     34      23  121312     -0.74409      0.77159
TMX2              11   57479995   57508445    108      40  121312      0.72983      0.23275
C11orf31          11   57508722   57510883     12       8  121312       0.4832      0.31448
BTBD18            11   57510986   57519253     20      13  121312      0.63804      0.26172
CTNND1            11   57520756   57586652    257      58  121312     0.024083      0.49039
OR9Q1             11   57791353   57949059    920      66  121312      0.52457      0.29994
OR6Q1             11   57798425   57799378      6       3  121312      0.15621      0.43793
OR9I1             11   57885972   57886916      7       5  121312      -2.0339      0.97902
OR9Q2             11   57957906   57958990      7       3  121312     -0.16096      0.56394
OR1S2             11   57970676   57971653     13       7  121312       1.6491     0.049561
OR1S1             11   57982217   57983194     14       5  121312     -0.49287      0.68895
OR10Q1            11   57995354   57996390      5       3  121312      0.91614       0.1798
OR10W1            11   58034264   58035732     13       7  121312      0.28227      0.38887
OR5B17            11   58125598   58126542      5       3  121312     0.038546      0.48463
OR5B3             11   58169938   58170882     12       2  121312      -1.0803         0.86
OR5B2             11   58189738   58190786      9       5  121312      0.13647      0.44573
OR5B12            11   58206593   58207646      6       4  121312     -0.30051      0.61811
OR5B21            11   58274649   58275578      3       2  121312       1.5335     0.062575
LPXN              11   58294344   58345688    224      62  121312    -0.083688      0.53335
ZFP91             11   58346587   58389023    191      59  121312      0.19632      0.42218
CNTF              11   58390146   58393206     16      10  121312       0.7594      0.22381
GLYAT             11   58476230   58499447    126      22  121312      -1.0169      0.84541
GLYATL2           11   58601538   58611997     54       9  121312      -1.7455      0.95955
GLYATL1           11   58695102   58724543    151      29  121312       1.3194     0.093521
FAM111B           11   58874658   58894888     93      36  121312     0.064785      0.47417
FAM111A           11   58910219   58922512     53      15  121312      0.36619      0.35711
DTX4              11   58939812   58976060    141      44  121312      0.19302      0.42347
MPEG1             11   58975983   58980494     24      16  121312     -0.56592      0.71427
OR5AN1            11   59131932   59132867      1       1  121312       1.4186     0.078014
OR5A2             11   59189452   59190426      3       2  121312       1.3176     0.093822
OR5A1             11   59210642   59211589      9       4  121312       1.0009      0.15844
OR4D6             11   59224434   59225378     11       6  121312        2.042     0.020578
OR4D10            11   59244903   59245838      4       2  121312      0.41041      0.34075
OR4D11            11   59271049   59271984      3       2  121312     -0.80514      0.78963
OR4D9             11   59282386   59283330      7       5  121312       1.4574     0.072509
OSBP              11   59341871   59383617    175      36  121312       1.2294      0.10946
PATL1             11   59404189   59436513    110      34  121312       1.6866     0.045842
OR10V1            11   59480389   59481318      9       5  121312       1.6418     0.050317
STX3              11   59522479   59573355    254      19  121312      -0.5204      0.69861
MRPL16            11   59573608   59578345     22      16  121312      -1.0486      0.85281
GIF               11   59596746   59612974     78      28  121312     0.080885      0.46777
TCN1              11   59620281   59634041     49      34  121312     0.058579      0.47664
OOSP2             11   59807748   59815517     34      19  121312       0.6553      0.25614
MS4A3             11   59824101   59838588     74      18  121312     -0.12526      0.54984
MS4A2             11   59855734   59865940     48      14  121312      0.26942       0.3938
MS4A6A            11   59939080   59952139     65      22  121312        1.054      0.14595
MS4A4E            11   59968726   60010575    214      37  121312      0.86719      0.19292
MS4A4A            11   60048014   60076445    134      44  121312     -0.12165      0.54841
MS4A6E            11   60102355   60108441     37      14  121312       2.2123     0.013471
MS4A7             11   60145949   60163427     64      25  121312       1.1895      0.11711
MS4A14            11   60163487   60185229    117      22  121312       1.2053      0.11404
MS4A5             11   60197062   60215265     89      23  121312       3.2037   0.00067829
MS4A1             11   60223251   60238225     69      25  121312       2.5724    0.0050504
MS4A12            11   60260251   60274903     89      10  121312       2.3096     0.010456
MS4A13            11   60282886   60310194    129      25  121312      0.42625      0.33496
MS4A8             11   60467046   60483284     71      32  121312     -0.29423      0.61571
MS4A18            11   60501077   60506416     21       9  121312      0.19232      0.42374
MS4A15            11   60524340   60544204    108      52  121312       1.2754      0.10108
MS4A10            11   60552821   60568778    118      32  121312       2.6681    0.0038142
CCDC86            11   60609429   60618561     69      30  121312       2.3381    0.0096906
PTGDR2            11   60618398   60623444     33      11  121312      0.35768      0.36029
ZP1               11   60635015   60643164     40      18  121312       1.3103      0.09505
PRPF19            11   60658019   60674061     72      22  121312      0.46933      0.31942
TMEM109           11   60681351   60690915     46      22  121312        1.259      0.10402
TMEM132A          11   60691913   60704631     86      18  121312       0.5024      0.30769
SLC15A3           11   60704555   60719257     82      31  121312       0.3351      0.36877
CD6               11   60739113   60787849    313      65  121312      -1.6792      0.95344
CD5               11   60869930   60895324    143      41  121312     -0.23759       0.5939
VPS37C            11   60897728   60928916    182      24  121312     -0.38459      0.64973
PGA3              11   60970984   60980350      8       5  121312      0.13962      0.44448
PGA4              11   60989821   60999179      2       1  121312     -0.19098      0.57573
PGA5              11   61008644   61018929     48      26  121312      -0.7692      0.77911
VWCE              11   61025758   61062788    160      50  121312      0.17081      0.43219
DDB1              11   61066919   61100691    158      51  121312       0.3365      0.36825
TKFC              11   61100654   61120898     87      30  121312       0.6618      0.25405
CYB561A3          11   61116220   61129755     59      24  121312      -1.0502       0.8532
TMEM138           11   61129473   61136977     21      11  121312      0.39295      0.34718
TMEM216           11   61159832   61166335     28      15  121312       0.4351      0.33174
CPSF7             11   61170120   61197464    105      35  121312     -0.41414      0.66061
SDHAF2            11   61197514   61214239     78      25  121312     -0.97717      0.83576
PPP1R32           11   61248585   61258400     60      16  121312      -1.5264      0.93654
LRRC10B           11   61276272   61278490     11       4  121312      0.23884      0.40561
SYT7              11   61281188   61348523    298      56  121312     -0.18454      0.57321
DAGLA             11   61447905   61514474    327      52  121312      0.87299      0.19134
MYRF              11   61520121   61555990    159      58  121312       1.0012      0.15837
TMEM258           11   61556602   61560085     14       8  121312     -0.33302      0.63044
FEN1              11   61560109   61564716     15      10  121312     -0.23186      0.59168
FADS1             11   61567097   61584529     52      16  121312      0.80048      0.21172
FADS2             11   61583675   61634826    300      52  121312     -0.33559      0.63141
FADS3             11   61640998   61659006     95      29  121312       -0.245      0.59677
RAB3IL1           11   61664706   61713747    270      53  121312       1.2853     0.099349
BEST1             11   61717356   61731935     88      24  121312      0.13418      0.44663
FTH1              11   61731757   61735132     11       8  121312       1.1576      0.12351
INCENP            11   61891445   61920635    276      28  121312       2.1608     0.015356
SCGB1D1           11   61957710   61961009     24      12  121312       2.1114     0.017369
SCGB2A1           11   61976140   61981411     33      11  121312        1.264      0.10311
SCGB1D2           11   62009102   62012280     24      12  121312      0.94583      0.17212
SCGB2A2           11   62037630   62040628     14       9  121312       1.5524     0.060281
SCGB1D4           11   62063754   62066536     17       9  121312       1.3491     0.088659
ASRGL1            11   62104774   62160887    265      39  121312     0.021155      0.49156
SCGB1A1           11   62186507   62190678     23      14  121312        2.191     0.014225
AHNAK             11   62201014   62314332    524      81  121312      0.38864      0.34877
EEF1G             11   62327073   62341460     49      17  121312       1.6507     0.049404
TUT1              11   62341431   62359109     58      29  121312       1.3251     0.092567
MTA2              11   62360675   62369312     31      13  121312      0.77231      0.21997
EML3              11   62369690   62380492     46      16  121312       1.0605      0.14446
ROM1              11   62380213   62382592     12       7  121312      0.71285      0.23797
B3GAT3            11   62382768   62389647     21      15  121312     -0.51354      0.69621
GANAB             11   62392298   62414198     87      47  121312      0.79932      0.21205
INTS5             11   62414320   62420774     15      10  121312     0.018438      0.49264
LBHD1             11   62430289   62439241     39      16  121312      0.67851      0.24873
METTL12           11   62432725   62434923     13       9  121312   -0.0020915      0.50083
UQCC3             11   62439126   62441162      8       5  121312     -0.16478      0.56544
UBXN1             11   62443972   62446554      9       6  121312     0.050885      0.47971
LRRN4CL           11   62453874   62457371     11       7  121312      -1.1234      0.86937
BSCL2             11   62457734   62477091    101      33  121312     -0.56816      0.71504
GNG3              11   62475066   62476678      7       5  121312      -1.8868       0.9704
HNRNPUL2          11   62480097   62494857     61      28  121312     -0.47749      0.68349
TTC9C             11   62495545   62506110     44      17  121312      0.12862      0.44883
ZBTB3             11   62518435   62521656     17      10  121312       1.3057     0.095834
POLR2G            11   62529011   62534187     19      13  121312      0.22835      0.40969
TAF6L             11   62538775   62554814     70      25  121312       1.6006     0.054735
TMEM179B          11   62554281   62557872     19      12  121312     0.050602      0.47982
TMEM223           11   62557787   62559486     10       6  121312      0.78082      0.21745
NXF1              11   62559597   62572964     47      31  121312      0.48713      0.31308
STX5              11   62574332   62599563     99      24  121312       1.1025      0.13513
WDR74             11   62600380   62608044     36      12  121312       1.3037     0.096164
SLC3A2            11   62623484   62656355    102      42  121312        1.001      0.15841
CHRM1             11   62676151   62689012     61      27  121312       1.3341     0.091089
SLC22A6           11   62744069   62752495     33      14  121312      0.35445       0.3615
SLC22A8           11   62760296   62783317     90      38  121312     -0.18377       0.5729
SLC22A24          11   62847412   62911693    475      37  121312      0.37077       0.3554
SLC22A25          11   62930523   63005415    502      40  121312      0.62841      0.26487
SLC22A10          11   63057372   63079246    132      31  121312         1.07       0.1423
SLC22A9           11   63137142   63177731    246      64  121312      0.81932       0.2063
HRASLS5           11   63228876   63258680    130      35  121312     -0.94915      0.82873
LGALS12           11   63273524   63284246     57      24  121312     0.047512      0.48105
RARRES3           11   63304273   63313930     22      16  121312      0.58433       0.2795
HRASLS2           11   63320242   63330855     39      25  121312      0.61185      0.27032
PLA2G16           11   63341934   63381941    177      70  121312      0.24499      0.40323
ATL3              11   63391554   63439533    170      43  121312       1.0873      0.13845
RTN3              11   63448922   63527363    262      53  121312      0.43905      0.33031
C11orf95          11   63527364   63536113     29      16  121312      0.36558      0.35734
C11orf84          11   63580846   63595190     77      27  121312      -2.2417      0.98751
MARK2             11   63606400   63678492    293      45  121312     -0.73438      0.76864
RCOR2             11   63678693   63684407     19      10  121312     -0.22538      0.58916
NAA40             11   63706442   63724799    112      35  121312      -0.7246      0.76565
COX8A             11   63742079   63744015      9       5  121312       -1.042      0.85129
OTUB1             11   63753325   63765892     56      21  121312     -0.24888      0.59827
MACROD1           11   63766006   63933602    878     124  121312       0.5586      0.28822
FLRT1             11   63803442   63886655    453      98  121312      0.61455      0.26943
STIP1             11   63952206   63972020     94      32  121312       1.1034      0.13493
FERMT3            11   63974152   63991363     87      39  121312       1.4198     0.077838
TRPT1             11   63991271   63993726      9       6  121312     -0.43766      0.66918
NUDT22            11   63993730   63997491     20      12  121312      0.32482      0.37266
DNAJC4            11   63997594   64001753     26      16  121312       1.3245     0.092668
VEGFB             11   64002056   64006736     26      12  121312       1.0413      0.14887
FKBP2             11   64008413   64011607     13       8  121312       1.6205     0.052565
PPP1R14B          11   64011951   64014413      9       4  121312      0.23889      0.40559
PLCB3             11   64018995   64036924     63      30  121312      0.19062      0.42441
BAD               11   64037300   64052176     62      33  121312     -0.85202       0.8029
GPR137            11   64051781   64056972     18      13  121312    -0.076113      0.53034
KCNK4             11   64058774   64067503     25      14  121312     -0.44753      0.67275
TEX40             11   64067863   64072239     16       9  121312     -0.48539       0.6863
ESRRA             11   64072990   64084215     36      23  121312      -1.1515      0.87524
TRMT112           11   64084163   64085455      5       3  121312    -0.092958      0.53703
PRDX5             11   64085347   64089295     16      11  121312      -1.2549      0.89525
CCDC88B           11   64107690   64125006     91      30  121312       0.1841      0.42697
RPS6KA4           11   64126625   64139687     45      13  121312     -0.25733      0.60154
SLC22A11          11   64323098   64339002     79      26  121312       2.7428    0.0030459
SLC22A12          11   64358113   64369825     69      15  121312       1.4765     0.069902
NRXN2             11   64373646   64490660    500      78  121312      0.82287      0.20529
RASGRP2           11   64494383   64512928     76      28  121312      0.71133      0.23844
PYGM              11   64513861   64528187     64      22  121312       1.0998       0.1357
SF1               11   64532076   64546515     51      25  121312       1.4266     0.076854
MAP4K2            11   64556609   64570720     45      29  121312      0.43124      0.33315
MEN1              11   64570986   64578766     28      14  121312       1.3882     0.082534
CDC42BPG          11   64591661   64612041    120      42  121312      0.78572      0.21601
EHD1              11   64620206   64647181    145      34  121312      0.27389      0.39209
ATG2A             11   64662004   64684722    129      32  121312      0.49375      0.31074
PPP2R5B           11   64692143   64701950     43      18  121312       0.9038      0.18305
GPHA2             11   64701943   64703360      9       6  121312     -0.23266      0.59199
C11orf85          11   64705702   64739565    159      29  121312      0.61914      0.26791
BATF2             11   64755417   64765060     59      21  121312       0.6519      0.25723
ARL2              11   64781585   64789657     53      19  121312      0.48147      0.31509
SNX15             11   64794880   64808044     92      21  121312     -0.34531      0.63507
SAC3D1            11   64808376   64812300     20       8  121312      0.29228      0.38504
NAALADL1          11   64812295   64826009     66      37  121312     -0.96303      0.83223
CDCA5             11   64833772   64851635     96      36  121312     -0.10523       0.5419
ZFPL1             11   64851694   64855874     12       7  121312     -0.30721      0.62066
TMEM262           11   64855844   64856583      7       3  121312      -1.2574       0.8957
VPS51             11   64863587   64879332     74      37  121312      -1.1474       0.8744
TM7SF2            11   64879326   64883707     20       8  121312     -0.37902      0.64766
ZNHIT2            11   64883875   64885170      9       6  121312     -0.82524      0.79538
FAU               11   64888099   64889672      5       3  121312     0.093459      0.46277
MRPL49            11   64889655   64894841     30      18  121312      -1.4305      0.92371
SYVN1             11   64894751   64902285     33      17  121312     -0.24827      0.59804
SPDYC             11   64937707   64940688      9       6  121312     -0.87783      0.80998
CAPN1             11   64948686   64979477    144      45  121312     -0.44593      0.67218
SLC22A20          11   64981311   65010579    131      32  121312      -0.1643      0.56525
POLA2             11   65029432   65065088    138      45  121312     -0.14941      0.55938
CDC42EP2          11   65082289   65089900     37      16  121312     -0.48453        0.686
DPF2              11   65101225   65120451     99      37  121312     -0.23502       0.5929
TIGD3             11   65122282   65125084     11       7  121312      -1.3039      0.90387
SLC25A45          11   65142663   65151172     47      13  121312      0.92193      0.17828
FRMD8             11   65154041   65180996    128      41  121312     -0.51276      0.69594
LOC101927789      11   65222309   65234144     73       8  121312      -0.4612      0.67767
SCYL1             11   65292537   65306182     59      35  121312    -0.037401      0.51492
