GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ASCL1             12  103351452  103354294      9       6  107853      -1.2352      0.89163
C12orf42          12  103631369  103889788   1397     102  107853      0.82388        0.205
STAB2             12  103981069  104160502   1061     152  107853     -0.29508      0.61603
NT5DC3            12  104166081  104234975    498      45  107853    -0.075724      0.53018
HSP90B1           12  104324112  104341708    102      34  107853      0.26228      0.39655
C12orf73          12  104343980  104350993     55      19  107853      0.62099       0.2673
TDG               12  104359593  104382656    140      35  107853      0.99325       0.1603
GLT8D2            12  104382762  104457961    407      79  107853      0.23608      0.40668
HCFC2             12  104458236  104500302    190      50  107853      -1.0102      0.84381
NFYB              12  104510858  104532040     99      33  107853     0.022568        0.491
TXNRD1            12  104609537  104744085    744      66  107853      -0.5702      0.71573
EID3              12  104697510  104698983      6       4  107853       1.2021      0.11467
CHST11            12  104850692  105155792   2014     215  107853       1.1084      0.13385
SLC41A2           12  105196331  105352476    772      53  107853     -0.13951      0.55548
C12orf45          12  105380098  105388505     50      21  107853      -1.7243      0.95767
ALDH1L2           12  105413562  105478341    406      56  107853      0.41858      0.33776
KIAA1033          12  105501492  105562912    264      36  107853    -0.090284      0.53597
APPL2             12  105567075  105630008    390      44  107853     -0.16898      0.56709
C12orf75          12  105724414  105765296    195      40  107853      -1.3113      0.90512
NUAK1             12  106457125  106533811    398      81  107853      0.19885      0.42119
CKAP4             12  106631659  106641713     45      25  107853      0.37931      0.35223
TCP11L2           12  106696570  106741365    223      53  107853       1.5149     0.064897
POLR3B            12  106751436  106903976    626      53  107853       1.4783     0.069662
RFX4              12  106976685  107156582    790      69  107853       1.0994       0.1358
RIC8B             12  107168077  107283094    483      75  107853      0.42951      0.33377
TMEM263           12  107347298  107367813     79      28  107853     -0.19487      0.57725
MTERF2            12  107371069  107380944     41      19  107853     -0.02912      0.51162
CRY1              12  107385142  107487635    443      46  107853       1.1894      0.11714
BTBD11            12  107712197  108053419   1864     166  107853       2.2146     0.013392
PWP1              12  108079590  108106257    157      39  107853     -0.33787      0.63227
PRDM4             12  108126643  108155049    168      36  107853     -0.51596      0.69706
ASCL4             12  108168162  108170421     13       9  107853       1.1916      0.11671
WSCD2             12  108523511  108644314    663      70  107853      0.29901      0.38247
CMKLR1            12  108681821  108733094    347      97  107853      0.26086       0.3971
FICD              12  108909051  108913380     18      11  107853     -0.17799      0.57063
SART3             12  108915991  108955165    228      35  107853      0.26317      0.39621
ISCU              12  108955239  108963160     43      15  107853      0.66875      0.25183
TMEM119           12  108983622  108991894     61      27  107853      0.43152      0.33305
SELPLG            12  109015671  109027735     90      45  107853       1.0491      0.14707
CORO1C            12  109038885  109125326    387      60  107853      0.70963      0.23897
SSH1              12  109176466  109251359    413      68  107853       1.3524     0.088128
DAO               12  109273806  109294710    143      36  107853       0.7168      0.23675
SVOP              12  109304658  109372453    430      65  107853       1.4152       0.0785
USP30             12  109490380  109525831    153      51  107853      0.62439      0.26619
ALKBH2            12  109525993  109531436     40      23  107853      0.62652      0.26549
UNG               12  109535399  109548798     76      41  107853      0.10507      0.45816
ACACB             12  109554222  109706031    864      85  107853     -0.24685      0.59749
FOXN4             12  109715783  109747025    143      46  107853      -1.8217      0.96575
MYO1H             12  109826439  109886176    451      39  107853      -1.7108      0.95644
KCTD10            12  109886460  109915165    208      30  107853      -1.5223      0.93603
UBE3B             12  109915215  109974510    308      47  107853      -1.4568      0.92742
MMAB              12  109991520  110011358    141      29  107853      -1.3353      0.90911
MVK               12  110011500  110035071    123      38  107853      -0.6336      0.73683
FAM222A           12  110152187  110208312    292      57  107853        0.907       0.1822
TRPV4             12  110220892  110271212    305      53  107853       1.0198      0.15392
GLTP              12  110288748  110318293    130      33  107853      0.66398      0.25335
TCHP              12  110338079  110355874     99      22  107853      0.78855      0.21519
GIT2              12  110367607  110434194    294      49  107853      0.29599      0.38362
ANKRD13A          12  110436974  110477237    163      49  107853      0.28253      0.38877
C12orf76          12  110465401  110505500    171      47  107853      0.23066      0.40879
IFT81             12  110562140  110656600    382      52  107853     -0.69389      0.75612
ATP2A2            12  110719032  110788898    336      42  107853     -0.73058      0.76748
ANAPC7            12  110810705  110841535    151      34  107853      -2.2846      0.98883
ARPC3             12  110872695  110888222     86      28  107853     -0.92735      0.82313
GPN3              12  110890291  110906667     74      26  107853     -0.38611      0.65029
FAM216A           12  110906232  110928192    113      34  107853     -0.64507      0.74056
VPS29             12  110929330  110939916     44      18  107853     -0.25226      0.59958
RAD9B             12  110940005  110973952    171      42  107853      -1.1726      0.87953
PPTC7             12  110972237  111021064    229      47  107853     -0.20405      0.58084
TCTN1             12  111051832  111086935    151      44  107853      -0.8873      0.81254
HVCN1             12  111086491  111130276    204      45  107853    -0.076357      0.53043
PPP1CC            12  111157613  111180783    115      36  107853     -0.75082      0.77362
CCDC63            12  111284757  111345339    318      54  107853      0.98242      0.16295
MYL2              12  111348623  111358404     66      15  107853     -0.10632      0.54234
CUX2              12  111471828  111788358   1446     109  107853     -0.37424      0.64589
FAM109A           12  111798455  111806925     31      15  107853      0.48409      0.31416
SH2B3             12  111843720  111889427    178      37  107853      0.31101       0.3779
ATXN2             12  111890018  112037480    601      49  107853      0.16749      0.43349
BRAP              12  112079950  112123790    128      52  107853      0.34622      0.36459
ACAD10            12  112123857  112194911    210      57  107853      0.20492      0.41882
ALDH2             12  112204691  112247789    125      41  107853     -0.46219      0.67803
MAPKAPK5          12  112280032  112331228    209      26  107853     -0.71599        0.763
TMEM116           12  112369086  112451023    271      24  107853      -0.8141      0.79221
ERP29             12  112451152  112461024     32      16  107853     0.013531       0.4946
NAA25             12  112464493  112546826    270      44  107853       0.2502      0.40122
TRAFD1            12  112563349  112591408     73      30  107853      0.26231      0.39654
HECTD4            12  112597992  112820113    707      68  107853    0.0073099      0.49708
RPL6              12  112842994  112856647     38      22  107853    -0.053761      0.52144
PTPN11            12  112856536  112947717    270      66  107853     0.042471      0.48306
RPH3A             12  113229343  113336686    493      88  107853       1.3118     0.094799
OAS1              12  113344739  113357712     47      21  107853     -0.55147      0.70934
OAS3              12  113376249  113411056    193      37  107853      0.86496      0.19353
OAS2              12  113416274  113449528    187      43  107853      0.58298      0.27995
DTX1              12  113494514  113535833    271      59  107853      0.11333      0.45488
RASAL1            12  113536624  113574044    239      33  107853     -0.18209      0.57224
CCDC42B           12  113587543  113597081     40      11  107853     -0.21304      0.58435
DDX54             12  113594978  113623284    151      33  107853     -0.64795      0.74149
RITA1             12  113623342  113630169     27      10  107853     -0.24683      0.59748
IQCD              12  113633246  113659086    119      25  107853     -0.91026      0.81866
TPCN1             12  113659260  113736390    433      52  107853      0.29386      0.38443
SLC8B1            12  113736571  113772934    204      37  107853       1.2038      0.11433
PLBD2             12  113796371  113827458    163      41  107853        1.248      0.10602
SDS               12  113830250  113841692     66      30  107853      0.28248      0.38879
SDSL              12  113860042  113876081     93      21  107853      0.87152      0.19173
LHX5              12  113900694  113909877     45      17  107853       1.0244      0.15282
RBM19             12  114254543  114404176   1192      83  107853      0.75073      0.22641
TBX5              12  114791735  114846247    341      77  107853       1.7535     0.039758
TBX3              12  115108059  115121969     77      34  107853      0.94625      0.17201
MED13L            12  116396381  116714991   1192      91  107853    -0.031282      0.51248
MAP1LC3B2         12  116997186  117014425    107      35  107853     -0.78205      0.78291
C12orf49          12  117151289  117175868    114      36  107853      0.55958      0.28788
RNFT2             12  117176096  117291436    717      68  107853         1.06      0.14458
HRK               12  117298225  117319232     89      30  107853       0.8003      0.21177
FBXW8             12  117348756  117468953    574      46  107853       -0.805      0.78959
TESC              12  117476728  117537251    392      56  107853      0.26133      0.39692
FBXO21            12  117581278  117628305    266      22  107853      0.28033      0.38961
NOS1              12  117645921  117799607    790      82  107853       2.8884    0.0019361
KSR2              12  117890817  118406399   3302     304  107853      0.20176      0.42005
RFC5              12  118454506  118470044     89      29  107853       1.1628      0.12245
WSB2              12  118470492  118499979    159      36  107853       1.4344     0.075728
VSIG10            12  118501398  118541810    257      58  107853     -0.25664      0.60127
PEBP1             12  118573668  118583390     57      24  107853    -0.074667      0.52976
TAOK3             12  118587606  118810750    978      62  107853     -0.94164      0.82681
SUDS3             12  118814358  118855840    259      38  107853      0.21272      0.41577
SRRM4             12  119419300  119600856   1175     111  107853     -0.53458      0.70353
HSPB8             12  119616595  119632551     85      26  107853     -0.33828      0.63242
CCDC60            12  119772517  119978852    976     130  107853      0.11929      0.45252
TMEM233           12  120031264  120079861    237      32  107853      -1.2857      0.90073
PRKAB1            12  120105669  120119429     68      21  107853     -0.17929      0.57115
CIT               12  120123595  120315095    892      85  107853     0.048259      0.48076
CCDC64            12  120427648  120532299    531      54  107853       1.9476     0.025732
RAB35             12  120532899  120554643    144      42  107853       2.7006    0.0034605
GCN1L1            12  120565014  120632513    261      45  107853       1.1939      0.11626
RPLP0             12  120634502  120639014     19      11  107853      0.29453      0.38418
PXN               12  120648242  120703574    218      60  107853      -1.2013      0.88519
SIRT4             12  120730002  120751045    145      48  107853      -1.0057      0.84271
PLA2G1B           12  120759914  120765592     30      16  107853    -0.027585        0.511
MSI1              12  120779133  120806983    121      27  107853       0.1518      0.43967
COX6A1            12  120875893  120878545     12       6  107853       1.3494     0.088603
TRIAP1            12  120881764  120884215     10       6  107853      0.16874        0.433
GATC              12  120884241  120901556     87      29  107853     -0.11247      0.54477
SRSF9             12  120899471  120907558     35      15  107853     -0.19866      0.57874
DYNLL1            12  120907660  120936298    153      34  107853      0.47436      0.31762
COQ5              12  120941082  120966964    157      38  107853     -0.11863      0.54722
RNF10             12  120972132  121015397    244      49  107853      0.31223      0.37743
POP5              12  121016848  121019201     17       8  107853       -1.046      0.85222
CABP1             12  121078422  121105129    153      38  107853       1.1835       0.1183
MLEC              12  121124949  121139667     75      25  107853      0.91687      0.17961
UNC119B           12  121148238  121161443     82      24  107853       1.9662     0.024637
ACADS             12  121163544  121177811     74      21  107853        1.753     0.039798
SPPL3             12  121200313  121342155    802      51  107853     -0.32701      0.62817
HNF1A             12  121415861  121440315    140      32  107853       1.1478      0.12553
C12orf43          12  121440835  121454300     76      23  107853      0.57482      0.28271
OASL              12  121458095  121477045     87      33  107853       1.7412     0.040821
P2RX7             12  121570622  121624439    390      50  107853     -0.18171       0.5721
P2RX4             12  121647664  121671909    154      34  107853      0.45388      0.32496
CAMKK2            12  121675495  121736111    360      62  107853      0.11472      0.45433
ANAPC5            12  121746048  121792012    225      50  107853     -0.19042      0.57551
RNF34             12  121837886  121862155    116      20  107853      0.63482      0.26277
KDM2B             12  121866899  122019110    672      89  107853       0.6903        0.245
ORAI1             12  122064455  122079946     73      27  107853      0.32466      0.37272
MORN3             12  122089024  122110531    128      31  107853      0.32047       0.3743
TMEM120B          12  122150658  122219974    348      55  107853       1.4029     0.080327
RHOF              12  122215660  122231594     93      24  107853       2.4129    0.0079121
SETD1B            12  122241879  122270562    123      42  107853        2.671    0.0037812
HPD               12  122277433  122326517    240      52  107853        1.261      0.10365
PSMD9             12  122326637  122355771    136      37  107853      0.04445      0.48227
WDR66             12  122356463  122441839    381      54  107853      0.14146      0.44375
BCL7A             12  122459861  122499950    219      67  107853     -0.41732      0.66178
LRRC43            12  122652266  122688018    207      56  107853   -0.0072631       0.5029
IL31              12  122656577  122658746     10       4  107853      0.61813      0.26824
B3GNT4            12  122688228  122692677     26      13  107853      0.37813      0.35267
DIABLO            12  122692209  122712081     96      32  107853      0.55409      0.28976
VPS33A            12  122714111  122751068    173      42  107853      0.55742      0.28862
CLIP1             12  122755981  122907179    698      67  107853     -0.91088      0.81882
ZCCHC8            12  122956146  122985543    108      30  107853      -1.4352      0.92439
RSRC2             12  122989190  123011560     85      22  107853      0.11998      0.45225
KNTC1             12  123011796  123110947    411      57  107853     -0.47277      0.68181
HCAR2             12  123185840  123194392     47      16  107853      0.55706      0.28874
HCAR3             12  123199303  123201439     16       7  107853      0.46449      0.32115
HCAR1             12  123212153  123215129     14      10  107853       0.4211      0.33684
DENR              12  123237371  123255953     82      18  107853       0.1755      0.43034
CCDC62            12  123259056  123311927    296      36  107853      0.73021      0.23263
HIP1R             12  123319045  123347508    163      31  107853      0.28316      0.38853
VPS37B            12  123349875  123380712    105      41  107853      0.69635      0.24311
ABCB9             12  123405498  123451056    148      41  107853     -0.96847       0.8336
OGFOD2            12  123459354  123464588     24      11  107853      0.76684      0.22159
ARL6IP4           12  123464607  123467460     10       3  107853     -0.48117       0.6848
PITPNM2           12  123468027  123635376    620      48  107853     -0.50005      0.69148
MPHOSPH9          12  123640943  123717785    377      32  107853     -0.15518      0.56166
C12orf65          12  123717844  123742651    119      20  107853     -0.37204      0.64507
CDK2AP1           12  123745517  123756863     53      20  107853     -0.59674      0.72466
SBNO1             12  123773656  123849756    450      37  107853     -0.94862      0.82859
LOC100293704      12  123848046  123850336     16       5  107853     -0.72257      0.76503
SETD8             12  123868704  123893900    105      31  107853      0.18561      0.42638
RILPL2            12  123899936  123921264    109      39  107853      -0.8827       0.8113
SNRNP35           12  123942191  123950941     46      18  107853      0.27837      0.39036
RILPL1            12  123955909  124018265    306      57  107853      -0.1899      0.57531
TMED2             12  124069076  124082688     69      18  107853      0.72901        0.233
DDX55             12  124086650  124105482    101      19  107853      0.11687      0.45348
EIF2B1            12  124105570  124118323     81      22  107853     -0.64128      0.73933
GTF2H3            12  124118286  124147151    161      37  107853     -0.62544      0.73416
TCTN2             12  124155660  124192950    239      22  107853     -0.61425      0.73048
ATP6V0A2          12  124196865  124246302    279      32  107853      -1.1293      0.87062
DNAH10            12  124246786  124420267   1157      87  107853      0.12695      0.44949
CCDC92            12  124420955  124457373    201      45  107853       1.5085     0.065717
ZNF664            12  124457699  124499986    202      50  107853      0.98577      0.16212
ZNF664-FAM101A    12  124457762  124800570   1944     178  107853      0.76661      0.22166
FAM101A           12  124773710  124800570    217      55  107853       1.5307     0.062916
NCOR2             12  124808957  125052079   1727     211  107853     -0.26556      0.60471
SCARB1            12  125262174  125348519    595     107  107853      -0.9933      0.83972
UBC               12  125396192  125399587     33      14  107853     -0.83337      0.79768
DHX37             12  125431370  125473667    418      70  107853       1.0169       0.1546
BRI3BP            12  125478194  125510349    220      34  107853     -0.37264      0.64529
AACS              12  125549925  125627879    439      84  107853     -0.59125      0.72282
TMEM132B          12  125811162  126146915   2097     205  107853        2.066     0.019416
TMEM132C          12  128751948  129192460   2875     371  107853      0.11897      0.45265
SLC15A4           12  129277739  129308541    222      32  107853      0.14024      0.44423
GLT1D1            12  129337985  129469513    962     147  107853     0.028643      0.48857
TMEM132D          12  129556271  130388212   5890     460  107853     -0.11862      0.54721
FZD10             12  130647004  130650285     16       9  107853       1.9787     0.023924
PIWIL1            12  130822433  130856877    215      54  107853      0.20925      0.41713
RIMBP2            12  130880681  131200828   2568     269  107853      0.33114      0.37027
STX2              12  131274145  131323819    374      37  107853     -0.79922      0.78792
RAN               12  131356617  131362220     32      15  107853    -0.043597      0.51739
ADGRD1            12  131438452  131626010   1423     112  107853       1.0083      0.15667
SFSWAP            12  132195632  132284283    441      69  107853  -0.00078118      0.50031
MMP17             12  132312941  132336316    206      55  107853      0.24911      0.40164
ULK1              12  132379279  132407707    192      61  107853    -0.018917      0.50755
PUS1              12  132413745  132428406     81      27  107853       1.4424     0.074595
EP400             12  132434465  132565011    655      52  107853       1.1774      0.11953
DDX51             12  132621139  132628880     68      20  107853        1.913     0.027877
NOC4L             12  132628993  132636986     54      35  107853     0.056055      0.47765
MUC8              12  133049334  133050840      4       2  107853       1.0874      0.13843
FBRSL1            12  133067041  133161774    680      68  107853      0.73544      0.23104
LOC100996573      12  133128616  133131872     13       9  107853      0.95344      0.17018
LRCOL1            12  133179672  133187229     56      13  107853     -0.41671      0.66155
P2RX2             12  133195393  133198972     28      15  107853      0.94846      0.17145
POLE              12  133200344  133264050    343      31  107853      -1.4039      0.91982
PXMP2             12  133264192  133281577     70      28  107853     -0.69833      0.75751
PGAM5             12  133287393  133299323     87      31  107853      0.43883      0.33039
ANKLE2            12  133302254  133338451    261      61  107853       1.8272     0.033835
GOLGA3            12  133345495  133405659    366      63  107853        1.179       0.1192
CHFR              12  133416937  133481459    444      45  107853       1.3992     0.080883
ZNF605            12  133498019  133532908     38      12  107853       1.7052     0.044078
ZNF140            12  133657005  133685566     20       6  107853    -0.051674      0.52061
ZNF891            12  133696111  133707059     45      11  107853     -0.15591      0.56195
ZNF10             12  133707214  133736051    118      22  107853      0.10351      0.45878
ZNF268            12  133757995  133783698    124      22  107853       1.0708      0.14213
ANHX              12  133794898  133812422     88      25  107853      0.81042      0.20885
TUBA3C            13   19747910   19755992     90      14  107853     -0.96101      0.83173
TPTE2             13   19997017   20135714    731      58  107853      0.75647      0.22468
MPHOSPH8          13   20207787   20247599    215      47  107853       1.5993     0.054879
PSPC1             13   20248892   20357159    595      52  107853       2.1332     0.016455
ZMYM5             13   20397621   20437776    252      23  107853       1.6088     0.053832
ZMYM2             13   20531708   20665968    655      58  107853      -0.2945      0.61581
GJA3              13   20712394   20735524    158      44  107853     -0.42364      0.66409
GJB2              13   20761602   20768605     44      19  107853     -0.19685      0.57803
GJB6              13   20796101   20806534     66      33  107853      0.62686      0.26537
CRYL1             13   20977806   21100012    905     106  107853       0.5062      0.30636
IFT88             13   21140585   21265576    684      50  107853       1.4771     0.069826
IL17D             13   21276222   21297239     96      25  107853       2.1984     0.013961
N6AMT2            13   21302036   21348095    327      38  107853       1.4806     0.069352
XPO4              13   21351468   21476913    688      57  107853        1.277      0.10079
LATS2             13   21547175   21635722    542      55  107853      0.50657      0.30623
SAP18             13   21714653   21723224     49      23  107853       0.3166      0.37577
SKA3              13   21727734   21750741    149      38  107853     -0.69446       0.7563
MRPL57            13   21750372   21753223     17      12  107853      -1.4608      0.92796
LOC101928764      13   21860557   21871219     65      16  107853      -1.3091      0.90476
ZDHHC20           13   21946710   22033508    477      62  107853    -0.076215      0.53038
MICU2             13   22066828   22178355    649      60  107853      -1.0589      0.85517
FGF9              13   22245215   22278640    164      43  107853     0.087913      0.46497
SGCG              13   23755060   23899304   1400     109  107853       1.0568       0.1453
SACS              13   23902962   24007867    630      80  107853     -0.17199      0.56828
TNFRSF19          13   24144509   24250244    638      77  107853      0.54597      0.29254
MIPEP             13   24304328   24463587    914      58  107853      0.85117      0.19734
C1QTNF9B-AS1      13   24463028   24466242     13       8  107853       1.3025     0.096368
C1QTNF9B          13   24465238   24471145     30       8  107853       1.2709      0.10188
SPATA13           13   24553765   24881212   2395     276  107853     0.078128      0.46886
C1QTNF9           13   24883686   24896669     93      27  107853       1.2865     0.099137
PARP4             13   24995069   25086948    793      34  107853     -0.19162      0.57598
LOC101927375      13   25115702   25133519    125      21  107853     -0.27012      0.60647
ATP12A            13   25254549   25285923    265      37  107853      -1.3249      0.90739
RNF17             13   25338301   25454059    644      51  107853     -0.88789       0.8127
CENPJ             13   25456412   25497027    253      46  107853     -0.50721        0.694
PABPC3            13   25670276   25672705      8       5  107853     -0.68396        0.753
AMER2             13   25735817   25746426     43      14  107853     -0.81615      0.79279
MTMR6             13   25820339   25861704    205      40  107853       1.1396      0.12724
NUPL1             13   25875222   25916561    160      73  107853      0.45524      0.32447
ATP8A2            13   25946209   26599989   4052     231  107853      0.42613      0.33501
SHISA2            13   26618735   26625198     38      15  107853     -0.25757      0.60163
RNF6              13   26786894   26796686     54      20  107853        1.598     0.055016
CDK8              13   26828262   26979375    923      59  107853        1.246      0.10639
WASF3             13   27131840   27263082    776      56  107853      0.74205      0.22903
GPR12             13   27329337   27334922     20       9  107853      0.72261      0.23496
USP12             13   27640287   27746033    522      57  107853        2.116     0.017172
RPL21             13   27825692   27830705     26      11  107853       2.2041      0.01376
RASL11A           13   27844464   27847828     20      12  107853      0.93788      0.17415
GTF3A             13   27998681   28009846     69      20  107853       1.5499     0.060586
MTIF3             13   28009776   28024739    109      27  107853      0.28565      0.38757
LNX2              13   28120048   28194720    441      51  107853      -0.6614      0.74582
POLR1D            13   28194880   28241559    274      54  107853    -0.090226      0.53595
GSX1              13   28366780   28368089      3       2  107853     -0.84747      0.80163
PDX1              13   28494168   28500451     33      13  107853       -0.883      0.81138
CDX2              13   28536205   28543505     30      11  107853      0.19574      0.42241
URAD              13   28552243   28562774     57      16  107853      0.67895      0.24859
FLT3              13   28577411   28682904    738      52  107853      -1.0192      0.84593
PAN3              13   28710997   28869475    678      67  107853     -0.28359      0.61164
FLT1              13   28874483   29069265   1111     103  107853     -0.49604      0.69007
POMP              13   29233141   29253094    187      16  107853     -0.71828      0.76371
SLC46A3           13   29274217   29293150     67      22  107853     -0.97395      0.83496
MTUS2             13   29394485   30080084   4418     257  107853     0.099549      0.46035
SLC7A1            13   30083551   30169825    529      53  107853       1.1211      0.13112
UBL3              13   30338545   30424820    389      39  107853       2.0734     0.019066
KATNAL1           13   30776767   30881624    563      72  107853    -0.025145      0.51003
HMGB1             13   31032877   31191942    787     169  107853      0.95363      0.17014
USPL1             13   31191830   31233687    140      45  107853      0.88479      0.18813
ALOX5AP           13   31287615   31338565    317      47  107853      0.80568      0.21021
MEDAG             13   31480312   31499709    107      41  107853       1.2088      0.11337
TEX26             13   31506834   31549639    264      46  107853    -0.067918      0.52707
HSPH1             13   31710762   31737246    148      37  107853      0.98604      0.16206
B3GALTL           13   31774112   31906413    615      71  107853     -0.19645      0.57787
RXFP2             13   32313679   32377009    342      42  107853      -1.0043      0.84239
FRY               13   32605269   32870794   1414     139  107853       2.2293     0.012898
ZAR1L             13   32877908   32886091     49       8  107853     -0.27487      0.60829
BRCA2             13   32889617   32973809    389      65  107853      0.78672      0.21572
N4BP2L1           13   32974860   33002490    140      46  107853       1.3515     0.088265
N4BP2L2           13   33006625   33116839    488      50  107853      0.03228      0.48712
PDS5B             13   33160564   33352158    862      43  107853       1.3534     0.087971
LOC101927403      13   33587204   33590580     25      10  107853       1.1697      0.12106
KL                13   33590571   33640282    327      33  107853      0.89157      0.18631
STARD13           13   33677272   34250932   3225     223  107853         1.29     0.098517
RFC3              13   34392206   34540695    767      64  107853       2.0632     0.019548
NBEA              13   35516424   36246874   3409     126  107853     -0.01236      0.50493
MAB21L1           13   36047926   36052786     16      10  107853        1.066      0.14321
DCLK1             13   36342789   36705514   2012     175  107853       1.8531     0.031934
SOHLH2            13   36742345   36788752    250      68  107853       1.1104      0.13341
CCDC169-SOHLH2    13   36742345   36871992    797      63  107853      0.94645      0.17196
CCDC169           13   36801179   36871992    469      21  107853      0.61869      0.26806
SPG20             13   36875775   36944317    302      36  107853      -0.9195      0.82108
CCNA1             13   37005257   37017019     60      23  107853     0.060963      0.47569
SERTM1            13   37248049   37271976    110      34  107853      0.83192      0.20273
RFXAP             13   37393339   37403740     36      16  107853       1.9895     0.023321
SMAD9             13   37418968   37494409    412      89  107853      0.67478      0.24991
ALG5              13   37523907   37573504    231      59  107853      0.25637      0.39883
EXOSC8            13   37574678   37583751     36      13  107853      0.33207      0.36992
SUPT20H           13   37583449   37633850    205      56  107853    -0.037739      0.51505
CSNK1A1L          13   37677397   37679801     17       6  107853    -0.035824      0.51429
POSTN             13   38136719   38172981    181      40  107853    -0.095295      0.53796
TRPC4             13   38210773   38443939   1491     134  107853     -0.75002      0.77338
UFM1              13   38923942   38937143     55      14  107853      0.39022      0.34819
FREM2             13   39261173   39461268   1079     148  107853      0.61129       0.2705
STOML3            13   39540062   39564996    145      38  107853      0.09032      0.46402
PROSER1           13   39584002   39612213    127      28  107853     -0.15188      0.56036
NHLRC3            13   39612448   39624246     39      23  107853      0.22566      0.41073
LHFP              13   39917029   40177356   1618     137  107853       1.0315      0.15115
COG6              13   40229764   40365802    665      53  107853     -0.75385      0.77453
FOXO1             13   41129801   41240734    494      59  107853   -0.0011524      0.50046
MRPS31            13   41303432   41345347    160      29  107853      0.88611      0.18778
SLC25A15          13   41363547   41386601    146      31  107853      0.26515      0.39545
ELF1              13   41506055   41635544    636      68  107853      -0.9423      0.82698
WBP4              13   41634973   41658142     81      47  107853      0.71243       0.2381
KBTBD6            13   41701709   41706936     12       8  107853     -0.37238       0.6452
KBTBD7            13   41765711   41768702     10       4  107853      0.25626      0.39887
MTRF1             13   41790505   41837731    219      33  107853      -1.2154       0.8879
NAA16             13   41885341   41951166    334      36  107853     -0.31652       0.6242
RGCC              13   42031542   42045013     66      25  107853     -0.89364      0.81424
VWA8              13   42140961   42535221   1842     107  107853     -0.35991      0.64054
DGKH              13   42614172   42804352   1217      84  107853       0.4144      0.33929
AKAP11            13   42846261   42897403    301      47  107853      0.92126      0.17846
TNFSF11           13   43136872   43182149    246      49  107853      -1.0537      0.85399
FAM216B           13   43355686   43365685     60      19  107853     -0.15394      0.56117
EPSTI1            13   43460524   43566407    649     104  107853     -0.17704      0.57026
DNAJC15           13   43597362   43683306    412      39  107853      0.36099      0.35905
ENOX1             13   43787335   44361116   2748     179  107853      0.41122      0.34046
CCDC122           13   44410488   44453826    250      39  107853       0.3293      0.37097
LACC1             13   44453420   44468068     82      22  107853      0.07747      0.46912
SMIM2             13   44717287   44735393     76      31  107853     -0.18241      0.57237
SERP2             13   44947978   44971850     97      36  107853     -0.13204      0.55252
TSC22D1           13   45006279   45150701    617      51  107853     -0.43575      0.66849
NUFIP1            13   45513384   45563613    176      66  107853      0.37558      0.35362
GPALPP1           13   45563673   45607743    208      51  107853    -0.018176      0.50725
GTF2F2            13   45694631   45858240    726      51  107853      0.32162      0.37387
KCTD4             13   45766988   45775175     28      12  107853      0.71341       0.2378
TPT1              13   45911005   45915505     24      12  107853      -1.3226      0.90701
SLC25A30          13   45960520   45992549    151      45  107853     -0.21515      0.58517
COG3              13   46039030   46110833    357      32  107853     -0.19624      0.57779
ERICH6B           13   46115432   46189874    404      76  107853     -0.16428      0.56525
SPERT             13   46276446   46288694     80      26  107853      -0.5278      0.70118
SIAH3             13   46354405   46425846    484      78  107853      0.29167      0.38527
ZC3H13            13   46528600   46626896    421      59  107853        1.298     0.097147
CPB2              13   46627201   46695318    395      51  107853      0.80676       0.2099
LCP1              13   46700058   46756459    379      82  107853      0.42782      0.33439
LRRC63            13   46786083   46850944    416      45  107853      0.71538      0.23719
KIAA0226L         13   46916136   46964177    295      35  107853      0.97709      0.16426
LRCH1             13   47127296   47327176   1000      84  107853     0.098592      0.46073
ESD               13   47345391   47371423    122      36  107853      0.49328      0.31091
HTR2A             13   47405677   47471211    383      76  107853     -0.97816        0.836
SUCLA2            13   48516791   48612125    644      37  107853         1.76     0.039201
NUDT15            13   48611703   48621282     57      30  107853      0.15306      0.43917
MED4              13   48649864   48669277    139      40  107853      0.14495      0.44238
ITM2B             13   48807274   48836232    133      44  107853      0.37757      0.35288
RB1               13   48877883   49056026    897      58  107853       1.0189      0.15413
LPAR6             13   48985181   49018840    159      44  107853       1.0165       0.1547
RCBTB2            13   49063099   49107341    265      36  107853        0.566       0.2857
CYSLTR2           13   49227847   49283498    378      60  107853      0.45999      0.32276
FNDC3A            13   49550048   49783915    867      77  107853     -0.40427      0.65699
MLNR              13   49794474   49796513      4       2  107853      -1.3898      0.91771
CDADC1            13   49822047   49867622    166      28  107853      0.22906      0.40941
CAB39L            13   49882786   50018221    779      76  107853     -0.40389      0.65685
SETDB2            13   50018429   50069139    264      37  107853    -0.015383      0.50614
PHF11             13   50069746   50103123    183      36  107853      -1.3154      0.90582
RCBTB1            13   50106082   50159742    411      30  107853       1.0864      0.13866
ARL11             13   50202435   50208008     47      14  107853     0.097672       0.4611
EBPL              13   50234812   50265627    237      45  107853      0.19312      0.42343
KPNA3             13   50273443   50367057    507      52  107853      0.01593      0.49365
SPRYD7            13   50486842   50510626     82      26  107853     -0.23539      0.59305
TRIM13            13   50571143   50592603     89      32  107853      0.18489      0.42666
KCNRG             13   50589390   50595058     27      12  107853      0.10081      0.45985
