GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
CCT2              12   69979206   70010595    170      37  103765     -0.81013      0.79107
LRRC10            12   70002344   70004942     11       7  103765      0.69823      0.24252
BEST3             12   70037334   70093196    385      35  103765     -0.48809      0.68726
RAB3IP            12   70132466   70216984    395      57  103765      0.59397      0.27627
MYRFL             12   70274016   70352502    539      50  103765      0.97379      0.16508
CNOT2             12   70636774   70748773    556      51  103765      0.24833      0.40194
KCNMB4            12   70760062   70828072    415      64  103765      0.88291      0.18864
PTPRB             12   70910630   71031220    808     121  103765     -0.13549      0.55389
PTPRR             12   71031853   71314584   1661     172  103765     -0.39352      0.65303
TSPAN8            12   71518877   71551779    215      33  103765       0.9653       0.1672
LGR5              12   71832931   71980090    943      63  103765      0.30793      0.37907
ZFC3H1            12   72003379   72057749    247      58  103765      0.49812       0.3092
THAP2             12   72057677   72074428     53      21  103765     -0.96549      0.83285
TMEM19            12   72079878   72097840     97      35  103765     -0.17726      0.57035
RAB21             12   72148658   72181150    140      47  103765     -0.79967      0.78805
TBC1D15           12   72233487   72320629    425      48  103765      0.57269      0.28343
TPH2              12   72332626   72426221    513      41  103765      -1.1804      0.88108
TRHDE             12   72666314   73059422   1668      98  103765     -0.70741      0.76034
ATXN7L3B          12   74931551   74935232     19      12  103765     -0.41036      0.65923
KCNC2             12   75433858   75603584    859      79  103765       1.6218     0.052422
CAPS2             12   75669759   75784681    483      71  103765       1.0046      0.15755
GLIPR1L1          12   75727550   75764170    154      35  103765       1.1235      0.13061
GLIPR1L2          12   75784850   75826468    208      23  103765      0.70576      0.24017
GLIPR1            12   75874513   75895716     97      27  103765       1.0541      0.14593
KRR1              12   75891419   75905418     66      18  103765      0.91363      0.18045
PHLDA1            12   76419227   76425556     27      18  103765       1.3293     0.091867
NAP1L1            12   76438672   76478738    137      34  103765     0.090381      0.46399
BBS10             12   76738266   76742222     11       6  103765     -0.19155      0.57595
OSBPL8            12   76745577   76953589    867      67  103765     -0.50088      0.69177
ZDHHC17           12   77157854   77247481    459      36  103765      -1.0091      0.84353
CSRP2             12   77252495   77272814    121      28  103765     -0.77789      0.78168
E2F7              12   77415026   77459360    229      68  103765      0.49352      0.31082
NAV3              12   78224685   78606790   2131     166  103765       1.0697      0.14237
SYT1              12   79257773   79845788   2675     169  103765   -0.0074515      0.50297
PAWR              12   79985745   80084877    336      42  103765        1.851     0.032085
PPP1R12A          12   80167343   80329235    553      48  103765      0.58691      0.27863
OTOGL             12   80583151   80772870    851      94  103765      0.96062      0.16837
PTPRQ             12   80838126   81073968   1173     119  103765       1.9194     0.027468
MYF6              12   81101408   81103257     13       7  103765      0.51476      0.30336
MYF5              12   81110708   81113447     13       8  103765     -0.52395      0.69984
LIN7A             12   81191171   81331702    749      68  103765      0.20381      0.41925
ACSS3             12   81471797   81650538   1114      69  103765      -1.5061      0.93398
PPFIA2            12   81652045   82153109   2277     136  103765     -0.94135      0.82674
CCDC59            12   82746083   82752584     22       8  103765      0.50876      0.30546
METTL25           12   82752276   82873018    487      34  103765      -0.3767       0.6468
TMTC2             12   83080731   83528647   2327     213  103765     0.050559      0.47984
SLC6A15           12   85253267   85306608    296      53  103765      0.52508      0.29976
TSPAN19           12   85408090   85430055     78      32  103765       1.2509      0.10548
LRRIQ1            12   85430099   85658235    757      72  103765       1.6227      0.05233
ALX1              12   85673713   85695562     81      27  103765        1.227      0.10992
RASSF9            12   86198331   86230318    169      32  103765     -0.12834      0.55106
NTS               12   86268073   86276770     43      13  103765       -1.229      0.89047
MGAT4C            12   86373037   87232681   4356     104  103765     -0.16349      0.56493
C12orf50          12   88373816   88423176    218      35  103765        0.486      0.31348
C12orf29          12   88429268   88443937     30      19  103765      0.52512      0.29975
CEP290            12   88442790   88535993    305      45  103765     -0.33734      0.63207
TMTC3             12   88536073   88593664    199      32  103765      -1.2858      0.90075
KITLG             12   88886570   88974250    369      36  103765    -0.057202      0.52281
DUSP6             12   89741837   89746296     29       9  103765       1.3491     0.088653
POC1B             12   89813495   89920039    486      52  103765      0.40405      0.34309
GALNT4            12   89913189   89918583     23      10  103765     -0.41486      0.66088
POC1B-GALNT4      12   89913189   89920039     29      13  103765     -0.52885      0.70154
ATP2B1            12   89981826   90103130    419      70  103765     -0.60366      0.72696
CCER1             12   91345992   91348953     15       8  103765      0.86209      0.19432
EPYC              12   91357456   91398803    237      41  103765      0.13262      0.44725
KERA              12   91444268   91452131     56      17  103765      -1.1829      0.88157
LUM               12   91497232   91505542     60      15  103765    -0.046226      0.51844
DCN               12   91539035   91576806    132      36  103765      0.66663       0.2525
C12orf79          12   92378752   92536447    797     131  103765     -0.39543      0.65374
BTG1              12   92534054   92539673     24      14  103765      -1.6389      0.94938
CLLU1OS           12   92813870   92821924     48      14  103765       1.2138      0.11242
CLLU1             12   92815307   92824778     61      17  103765       1.3528     0.088056
C12orf74          12   93096619   93102325     26      14  103765       1.7868     0.036988
PLEKHG7           12   93115122   93166231    201      45  103765       1.5309     0.062896
EEA1              12   93166285   93323107    624      49  103765       1.6811     0.046367
NUDT4             12   93771701   93797024    117      28  103765      0.22133      0.41242
UBE2N             12   93802088   93836026    170      55  103765      0.14861      0.44093
MRPL42            12   93861266   93897548    208      35  103765       1.0213      0.15355
SOCS2             12   93963598   93970521     27       9  103765      -1.2759      0.89901
CRADD             12   94071121   94289530   1251     131  103765      0.83002      0.20326
PLXNC1            12   94542499   94701451    925     120  103765      0.56102      0.28739
CEP83             12   94702056   94853764    672     102  103765       0.5018       0.3079
TMCC3             12   94960900   95044324    588      87  103765       0.2376      0.40609
NDUFA12           12   95365104   95397489    239      36  103765       2.8808    0.0019834
NR2C1             12   95414005   95467404    250      64  103765       1.2444      0.10668
FGD6              12   95470525   95611240    719      70  103765       1.9092     0.028119
VEZT              12   95611522   95696566    423      55  103765       1.7815     0.037418
METAP2            12   95867822   95909615    238      45  103765      0.13083      0.44796
USP44             12   95910336   95945278    180      58  103765         1.52     0.064256
NTN4              12   96051583   96184565    829      96  103765      0.46675      0.32034
SNRPF             12   96252709   96260238     40      15  103765     0.062742      0.47499
CCDC38            12   96260826   96336428    411      63  103765     -0.22537      0.58915
AMDHD1            12   96337071   96362370    150      20  103765       1.2524      0.10522
HAL               12   96366440   96390143    163      34  103765       1.2868     0.099075
LTA4H             12   96394531   96437298    250      50  103765      0.61489      0.26931
ELK3              12   96588207   96661606    414      93  103765    -0.030308      0.51209
CDK17             12   96672039   96794366    610      62  103765      0.29885      0.38253
CFAP54            12   96966648   97269333   1738      88  103765        1.263      0.10329
NEDD1             12   97301001   97347474    184      39  103765     -0.33901       0.6327
TMPO              12   98909351   98944157    195      56  103765     -0.43996      0.67002
SLC25A3           12   98987403   98995778     41      21  103765       2.1459     0.015941
IKBIP             12   99007182   99038829    158      48  103765      0.56626      0.28561
APAF1             12   99039078   99129211    427      60  103765      0.16995      0.43252
ANKS1B            12   99128569  100378512   6429     328  103765     -0.13404      0.55332
FAM71C            12  100041528  100043892     20      11  103765      0.91596      0.17984
UHRF1BP1L         12  100422233  100536642    602      58  103765     -0.31393      0.62321
ACTR6             12  100593865  100618202    107      39  103765      0.58413      0.27956
DEPDC4            12  100597447  100660857    302      54  103765      0.90019      0.18401
SCYL2             12  100660918  100735502    308      48  103765      0.43089      0.33328
SLC17A8           12  100750857  100815837    356      71  103765      0.28391      0.38824
NR1H4             12  100867486  100957645    458      68  103765      0.91606      0.17982
GAS2L3            12  100967446  101020657    246      47  103765      -1.1638      0.87774
ANO4              12  101133841  101522419   2033     148  103765     -0.34096      0.63343
SLC5A8            12  101549994  101604016    149      38  103765     -0.92332      0.82208
UTP20             12  101673905  101780397    515      57  103765      -0.8898      0.81321
ARL1              12  101786894  101802192     83      34  103765      0.37673      0.35319
SPIC              12  101869133  101880954     57      21  103765      0.12542       0.4501
MYBPC1            12  101988709  102079658    627      65  103765       1.7725     0.038152
CHPT1             12  102091417  102122852    177      53  103765     -0.80571       0.7898
SYCP3             12  102122426  102133474     47      20  103765       0.2632       0.3962
GNPTAB            12  102139275  102224645    435      68  103765    0.0017939      0.49928
DRAM1             12  102271105  102317401    364      33  103765      0.46351       0.3215
CCDC53            12  102406717  102455902    173      40  103765     -0.56046      0.71242
NUP37             12  102467967  102514025    215      62  103765      0.18403      0.42699
PARPBP            12  102513956  102591298    367      53  103765     -0.85703      0.80429
PMCH              12  102590237  102591614      4       2  103765       1.7152     0.043153
IGF1              12  102789645  102875563    340      69  103765     -0.70518      0.75965
PAH               12  103232104  103311381    471      65  103765     -0.40126      0.65589
ASCL1             12  103351452  103354294      9       6  103765     0.092287      0.46323
C12orf42          12  103631369  103889788   1394     101  103765     -0.07961      0.53173
STAB2             12  103981069  104160502   1059     155  103765      0.32203      0.37371
NT5DC3            12  104166081  104234975    497      46  103765      -1.4978      0.93291
HSP90B1           12  104324112  104341708    102      34  103765     -0.38789      0.65095
C12orf73          12  104343980  104350993     55      19  103765     -0.42433      0.66434
TDG               12  104359593  104382656    140      35  103765      0.32265      0.37348
GLT8D2            12  104382762  104457961    406      77  103765      0.24212      0.40434
HCFC2             12  104458236  104500302    190      50  103765       2.0166     0.021867
NFYB              12  104510858  104532040     99      33  103765       0.5877      0.27837
TXNRD1            12  104609537  104744085    744      66  103765       1.2181      0.11159
EID3              12  104697510  104698983      6       4  103765      0.21693      0.41413
CHST11            12  104850692  105155792   2010     217  103765      -1.9508      0.97446
SLC41A2           12  105196331  105352476    771      53  103765     -0.30566      0.62007
C12orf45          12  105380098  105388505     50      21  103765    0.0061124      0.49756
ALDH1L2           12  105413562  105478341    404      54  103765     -0.82237      0.79457
KIAA1033          12  105501492  105562912    263      34  103765     -0.66961      0.74845
APPL2             12  105567075  105630008    388      47  103765    -0.096995      0.53863
C12orf75          12  105724414  105765296    195      40  103765      -1.9038      0.97153
NUAK1             12  106457125  106533811    397      81  103765      -0.1508      0.55993
CKAP4             12  106631659  106641713     45      25  103765      0.38717      0.34931
TCP11L2           12  106696570  106741365    222      52  103765      0.83108      0.20296
POLR3B            12  106751436  106903976    626      53  103765      0.23215      0.40821
RFX4              12  106976685  107156582    790      69  103765     0.068046      0.47287
RIC8B             12  107168077  107283094    481      82  103765      0.18945      0.42487
TMEM263           12  107347298  107367813     79      28  103765      0.58193      0.28031
MTERF2            12  107371069  107380944     41      19  103765      0.49086      0.31176
CRY1              12  107385142  107487635    439      45  103765     -0.56284      0.71323
BTBD11            12  107712197  108053419   1864     160  103765       1.1427      0.12658
PWP1              12  108079590  108106257    157      39  103765       1.8944     0.029089
PRDM4             12  108126643  108155049    168      36  103765      0.98218      0.16301
ASCL4             12  108168162  108170421     13       9  103765     -0.48199      0.68509
WSCD2             12  108523511  108644314    661      68  103765       1.1812      0.11876
CMKLR1            12  108681821  108733094    345      97  103765       1.3652      0.08609
FICD              12  108909051  108913380     18      11  103765      0.69542       0.2434
SART3             12  108915991  108955165    228      35  103765      0.94537      0.17224
ISCU              12  108955239  108963160     43      15  103765      0.98047      0.16343
TMEM119           12  108983622  108991894     61      27  103765     -0.22752      0.58999
SELPLG            12  109015671  109027735     89      44  103765       1.2201      0.11121
CORO1C            12  109038885  109125326    387      60  103765      0.19177      0.42396
SSH1              12  109176466  109251359    413      68  103765     -0.94165      0.82681
DAO               12  109273806  109294710    143      36  103765      -0.3582       0.6399
SVOP              12  109304658  109372453    427      65  103765     -0.48009      0.68442
USP30             12  109490380  109525831    153      51  103765      -1.0048       0.8425
ALKBH2            12  109525993  109531436     40      23  103765     -0.72663      0.76627
UNG               12  109535399  109548798     76      41  103765     -0.39375      0.65312
ACACB             12  109554222  109706031    861      85  103765       1.3864     0.082816
FOXN4             12  109715783  109747025    143      46  103765      0.68598      0.24636
MYO1H             12  109826439  109886176    449      41  103765        1.182       0.1186
KCTD10            12  109886460  109915165    208      30  103765     -0.38002      0.64804
UBE3B             12  109915215  109974510    306      47  103765      0.16525      0.43438
MMAB              12  109991520  110011358    140      29  103765       0.7825      0.21696
MVK               12  110011500  110035071    123      38  103765      0.45069       0.3261
FAM222A           12  110152187  110208312    291      58  103765     -0.98024      0.83652
TRPV4             12  110220892  110271212    304      54  103765      0.57698      0.28198
GLTP              12  110288748  110318293    130      33  103765      0.37553      0.35363
TCHP              12  110338079  110355874     99      22  103765      0.98261       0.1629
GIT2              12  110367607  110434194    294      49  103765       1.2077      0.11357
ANKRD13A          12  110436974  110477237    162      48  103765      0.70683      0.23984
C12orf76          12  110465401  110505500    172      48  103765       1.3099     0.095108
IFT81             12  110562140  110656600    382      52  103765     -0.49818      0.69082
ATP2A2            12  110719032  110788898    335      41  103765     -0.47318      0.68196
ANAPC7            12  110810705  110841535    151      34  103765     -0.29939      0.61768
ARPC3             12  110872695  110888222     86      28  103765      -1.2357      0.89172
GPN3              12  110890291  110906667     74      26  103765     -0.37267       0.6453
FAM216A           12  110906232  110928192    112      33  103765     -0.61968      0.73227
VPS29             12  110929330  110939916     44      18  103765     -0.15843      0.56294
RAD9B             12  110940005  110973952    171      42  103765     -0.55412      0.71025
PPTC7             12  110972237  111021064    229      47  103765     -0.50192      0.69214
TCTN1             12  111051832  111086935    152      45  103765     -0.45997      0.67723
HVCN1             12  111086491  111130276    204      45  103765     -0.56088      0.71256
PPP1CC            12  111157613  111180783    115      36  103765     -0.98156      0.83684
CCDC63            12  111284757  111345339    316      53  103765      0.70756      0.23961
MYL2              12  111348623  111358404     65      15  103765    0.0094774      0.49622
CUX2              12  111471828  111788358   1447     103  103765     -0.57121      0.71607
FAM109A           12  111798455  111806925     31      15  103765      -1.2783      0.89942
SH2B3             12  111843720  111889427    179      38  103765      -1.0703      0.85776
ATXN2             12  111890018  112037480    599      48  103765     -0.78374       0.7834
BRAP              12  112079950  112123790    128      52  103765     -0.62077      0.73262
ACAD10            12  112123857  112194911    210      57  103765     0.039883      0.48409
ALDH2             12  112204691  112247789    125      41  103765     -0.36102      0.64096
MAPKAPK5          12  112280032  112331228    208      26  103765     -0.18905      0.57497
TMEM116           12  112369086  112451023    271      24  103765    0.0013217      0.49947
ERP29             12  112451152  112461024     32      16  103765      0.54824      0.29176
NAA25             12  112464493  112546826    268      48  103765     0.042696      0.48297
TRAFD1            12  112563349  112591408     73      30  103765       0.6275      0.26517
HECTD4            12  112597992  112820113    707      67  103765      0.12172      0.45156
RPL6              12  112842994  112856647     38      22  103765      0.54427      0.29313
PTPN11            12  112856536  112947717    269      71  103765      0.13888      0.44477
RPH3A             12  113229343  113336686    493      89  103765     -0.93494      0.82509
OAS1              12  113344739  113357712     47      21  103765     -0.34616      0.63539
OAS3              12  113376249  113411056    192      37  103765     -0.96989      0.83395
OAS2              12  113416274  113449528    187      43  103765      0.26838       0.3942
DTX1              12  113494514  113535833    271      59  103765    -0.027061      0.51079
RASAL1            12  113536624  113574044    239      33  103765      -1.5966      0.94482
CCDC42B           12  113587543  113597081     40      11  103765      0.55484       0.2895
DDX54             12  113594978  113623284    151      33  103765      0.85173      0.19718
RITA1             12  113623342  113630169     27      10  103765     -0.92743      0.82315
IQCD              12  113633246  113659086    119      25  103765     -0.26679      0.60518
TPCN1             12  113659260  113736390    429      43  103765     -0.37383      0.64573
SLC8B1            12  113736571  113772934    204      37  103765      0.32338      0.37321
PLBD2             12  113796371  113827458    161      40  103765      0.88441      0.18824
SDS               12  113830250  113841692     66      30  103765     -0.48007      0.68441
SDSL              12  113860042  113876081     92      20  103765    -0.081911      0.53264
LHX5              12  113900694  113909877     45      17  103765      -2.5031      0.99385
RBM19             12  114254543  114404176   1193      86  103765     -0.96668      0.83315
TBX5              12  114791735  114846247    341      77  103765       1.1896       0.1171
TBX3              12  115108059  115121969     76      33  103765      0.62698      0.26533
MED13L            12  116396381  116714991   1191      82  103765       0.7069      0.23982
MAP1LC3B2         12  116997186  117014425    107      35  103765      -1.4485      0.92626
C12orf49          12  117151289  117175868    114      36  103765      0.56356      0.28653
RNFT2             12  117176096  117291436    718      67  103765      0.46461       0.3211
HRK               12  117298225  117319232     89      30  103765       0.6846       0.2468
FBXW8             12  117348756  117468953    573      41  103765      0.54502      0.29287
TESC              12  117476728  117537251    390      48  103765    -0.027558      0.51099
FBXO21            12  117581278  117628305    266      22  103765      0.53349      0.29685
NOS1              12  117645921  117799607    789      83  103765     0.090698      0.46387
KSR2              12  117890817  118406399   3301     306  103765      0.28039      0.38959
RFC5              12  118454506  118470044     90      30  103765      0.67243      0.25066
WSB2              12  118470492  118499979    159      36  103765     -0.26174      0.60324
VSIG10            12  118501398  118541810    255      59  103765      0.69424      0.24377
PEBP1             12  118573668  118583390     57      24  103765     -0.78986      0.78519
TAOK3             12  118587606  118810750    979      62  103765      0.40931      0.34116
SUDS3             12  118814358  118855840    258      40  103765      0.61803      0.26828
SRRM4             12  119419300  119600856   1173     105  103765       1.4473     0.073908
HSPB8             12  119616595  119632551     85      26  103765      0.16985      0.43257
CCDC60            12  119772517  119978852    976     121  103765     -0.20623       0.5817
TMEM233           12  120031264  120079861    236      32  103765    -0.082698      0.53295
PRKAB1            12  120105669  120119429     68      21  103765      0.26293       0.3963
CIT               12  120123595  120315095    891      76  103765        1.436     0.075506
CCDC64            12  120427648  120532299    530      54  103765     -0.33209      0.63009
RAB35             12  120532899  120554643    143      42  103765     -0.57496      0.71734
GCN1L1            12  120565014  120632513    261      45  103765      0.72287      0.23488
RPLP0             12  120634502  120639014     18      11  103765      0.56267      0.28683
PXN               12  120648242  120703574    218      60  103765      0.44247      0.32908
SIRT4             12  120730002  120751045    145      48  103765     -0.65638      0.74421
PLA2G1B           12  120759914  120765592     30      16  103765      -1.2789      0.89953
MSI1              12  120779133  120806983    121      27  103765      -1.2571      0.89564
COX6A1            12  120875893  120878545     11       5  103765     -0.67428      0.74993
TRIAP1            12  120881764  120884215     10       6  103765      0.70788      0.23951
GATC              12  120884241  120901556     86      28  103765      -1.9433      0.97401
SRSF9             12  120899471  120907558     35      15  103765     -0.43493      0.66819
DYNLL1            12  120907660  120936298    154      35  103765      -1.0117      0.84416
COQ5              12  120941082  120966964    155      37  103765      -1.5268       0.9366
RNF10             12  120972132  121015397    244      49  103765     -0.90761      0.81796
POP5              12  121016848  121019201     17       8  103765     -0.85665      0.80418
CABP1             12  121078422  121105129    153      38  103765     -0.79908      0.78788
MLEC              12  121124949  121139667     75      25  103765      0.45917      0.32306
UNC119B           12  121148238  121161443     82      24  103765     -0.58909       0.7221
ACADS             12  121163544  121177811     74      21  103765      -1.3345      0.90897
SPPL3             12  121200313  121342155    801      51  103765      0.60206      0.27357
HNF1A             12  121415861  121440315    140      32  103765      0.12491       0.4503
C12orf43          12  121440835  121454300     76      23  103765      -1.2265         0.89
OASL              12  121458095  121477045     87      33  103765     -0.21218      0.58402
P2RX7             12  121570622  121624439    390      50  103765      0.96701      0.16677
P2RX4             12  121647664  121671909    154      34  103765      0.54537      0.29275
CAMKK2            12  121675495  121736111    361      73  103765      0.16985      0.43256
ANAPC5            12  121746048  121792012    228      51  103765     -0.69048      0.75505
RNF34             12  121837886  121862155    115      20  103765    -0.086565      0.53449
KDM2B             12  121866899  122019110    672      89  103765     -0.16366        0.565
ORAI1             12  122064455  122079946     73      27  103765      0.50836       0.3056
MORN3             12  122089024  122110531    128      31  103765     -0.45849       0.6767
TMEM120B          12  122150658  122219974    347      55  103765     -0.60198      0.72641
RHOF              12  122215660  122231594     93      24  103765      0.72519      0.23417
SETD1B            12  122241879  122270562    122      41  103765     -0.19023      0.57544
HPD               12  122277433  122326517    240      52  103765     -0.20085      0.57959
PSMD9             12  122326637  122355771    137      37  103765      -1.0492      0.85295
WDR66             12  122356463  122441839    381      54  103765      0.29011      0.38586
BCL7A             12  122459861  122499950    219      67  103765      0.31015      0.37822
LRRC43            12  122652266  122688018    207      56  103765       1.4733     0.070332
IL31              12  122656577  122658746     10       4  103765       1.5983     0.054993
B3GNT4            12  122688228  122692677     26      13  103765       1.6274     0.051824
DIABLO            12  122692209  122712081     96      32  103765       2.2237     0.013086
VPS33A            12  122714111  122751068    173      42  103765       2.6334    0.0042271
CLIP1             12  122755981  122907179    697      66  103765       1.6503     0.049438
ZCCHC8            12  122956146  122985543    108      30  103765      0.47674      0.31677
RSRC2             12  122989190  123011560     85      22  103765      0.41391      0.33947
KNTC1             12  123011796  123110947    410      54  103765       2.3642     0.009035
HCAR2             12  123185840  123194392     47      16  103765      0.71999      0.23576
HCAR3             12  123199303  123201439     16       7  103765     0.072461      0.47112
HCAR1             12  123212153  123215129     14      10  103765     -0.31808      0.62479
DENR              12  123237371  123255953     81      18  103765     -0.93131      0.82415
CCDC62            12  123259056  123311927    296      36  103765     -0.84703      0.80151
HIP1R             12  123319045  123347508    164      31  103765     -0.83025       0.7968
VPS37B            12  123349875  123380712    105      41  103765     -0.65332      0.74323
ABCB9             12  123405498  123451056    147      40  103765      -1.3356      0.90915
OGFOD2            12  123459354  123464588     24      11  103765     -0.62356      0.73354
ARL6IP4           12  123464607  123467460     10       3  103765      0.67277      0.25055
PITPNM2           12  123468027  123635376    621      44  103765     -0.36446      0.64224
MPHOSPH9          12  123640943  123717785    376      31  103765    -0.023804       0.5095
C12orf65          12  123717844  123742651    119      20  103765     0.032735      0.48694
CDK2AP1           12  123745517  123756863     53      20  103765      0.67217      0.25074
SBNO1             12  123773656  123849756    450      37  103765      0.62977      0.26442
LOC100293704      12  123848046  123850336     16       5  103765      0.78543       0.2161
SETD8             12  123868704  123893900    105      31  103765      0.61209      0.27024
RILPL2            12  123899936  123921264    109      39  103765    0.0067675       0.4973
SNRNP35           12  123942191  123950941     47      18  103765     -0.72918      0.76705
RILPL1            12  123955909  124018265    306      57  103765     -0.27093      0.60678
TMED2             12  124069076  124082688     67      17  103765     -0.68745       0.7541
DDX55             12  124086650  124105482     98      18  103765     -0.96211        0.832
EIF2B1            12  124105570  124118323     79      22  103765      0.44272      0.32898
GTF2H3            12  124118286  124147151    156      36  103765      0.10653      0.45758
TCTN2             12  124155660  124192950    239      22  103765     0.020213      0.49194
ATP6V0A2          12  124196865  124246302    278      32  103765      0.80645      0.20999
DNAH10            12  124246786  124420267   1155      89  103765       1.1954      0.11596
CCDC92            12  124420955  124457373    201      45  103765       2.2706     0.011585
ZNF664            12  124457699  124499986    202      50  103765        2.361    0.0091132
ZNF664-FAM101A    12  124457762  124800570   1942     180  103765      0.85979      0.19495
FAM101A           12  124773710  124800570    216      55  103765      0.65444      0.25641
NCOR2             12  124808957  125052079   1723     214  103765      0.52625      0.29936
SCARB1            12  125262174  125348519    592     114  103765      0.83904      0.20072
UBC               12  125396192  125399587     33      14  103765      -1.5949      0.94464
DHX37             12  125431370  125473667    417      70  103765     0.015607      0.49377
BRI3BP            12  125478194  125510349    220      34  103765      -0.3353       0.6313
AACS              12  125549925  125627879    437      85  103765     -0.10312      0.54107
TMEM132B          12  125811162  126146915   2090     204  103765       2.2475     0.012304
TMEM132C          12  128751948  129192460   2866     354  103765        0.987      0.16182
SLC15A4           12  129277739  129308541    221      31  103765      -1.2963      0.90257
GLT1D1            12  129337985  129469513    963     129  103765     -0.32974       0.6292
TMEM132D          12  129556271  130388212   5879     457  103765      0.11163      0.45556
FZD10             12  130647004  130650285     16       9  103765      -1.1819      0.88138
PIWIL1            12  130822433  130856877    216      55  103765     -0.53456      0.70352
RIMBP2            12  130880681  131200828   2550     259  103765     -0.67938      0.75155
STX2              12  131274145  131323819    374      37  103765       -1.402      0.91954
RAN               12  131356617  131362220     32      15  103765    -0.082535      0.53289
ADGRD1            12  131438452  131626010   1423     113  103765       1.1526      0.12453
SFSWAP            12  132195632  132284283    441      69  103765     -0.87857      0.81018
MMP17             12  132312941  132336316    206      55  103765      0.67042      0.25129
ULK1              12  132379279  132407707    193      61  103765     -0.12227      0.54866
PUS1              12  132413745  132428406     81      27  103765     -0.76105      0.77669
EP400             12  132434465  132565011    654      51  103765     -0.20449      0.58101
DDX51             12  132621139  132628880     68      20  103765       1.2519      0.10529
NOC4L             12  132628993  132636986     54      35  103765      0.21699      0.41411
MUC8              12  133049334  133050840      4       2  103765       1.4791     0.069555
FBRSL1            12  133067041  133161774    676      73  103765      -1.0103      0.84382
LOC100996573      12  133128616  133131872     13       9  103765     -0.33162      0.62991
LRCOL1            12  133179672  133187229     56      13  103765     -0.37756      0.64712
P2RX2             12  133195393  133198972     27      15  103765      -2.0329      0.97897
POLE              12  133200344  133264050    340      32  103765     -0.22662      0.58964
PXMP2             12  133264192  133281577     69      27  103765     -0.19167        0.576
PGAM5             12  133287393  133299323     87      31  103765      0.49545      0.31014
ANKLE2            12  133302254  133338451    260      46  103765      0.70146      0.24151
GOLGA3            12  133345495  133405659    365      59  103765     -0.25177      0.59939
CHFR              12  133416937  133481459    443      46  103765     -0.41575       0.6612
ZNF605            12  133498019  133532908     37      11  103765      -1.1645       0.8779
ZNF140            12  133657005  133685566     20       6  103765   -0.0097075      0.50387
ZNF891            12  133696111  133707059     45      11  103765     0.023473      0.49064
ZNF10             12  133707214  133736051    118      22  103765     0.030434      0.48786
ZNF268            12  133757995  133783698    124      22  103765      0.43199      0.33287
ANHX              12  133794898  133812422     88      25  103765     -0.60556       0.7276
TUBA3C            13   19747910   19755992     91      14  103765     -0.71616      0.76305
TPTE2             13   19997017   20135714    707      48  103765    -0.080694      0.53216
MPHOSPH8          13   20207787   20247599    215      47  103765     -0.72549      0.76592
PSPC1             13   20248892   20357159    592      52  103765      -0.3913      0.65221
ZMYM5             13   20397621   20437776    252      24  103765    -0.023105      0.50922
ZMYM2             13   20531708   20665968    655      58  103765    -0.030283      0.51208
GJA3              13   20712394   20735524    158      44  103765      0.95492      0.16981
GJB2              13   20761602   20768605     44      19  103765      0.86644      0.19313
GJB6              13   20796101   20806534     66      33  103765      -1.0613      0.85573
CRYL1             13   20977806   21100012    899     103  103765     -0.22902      0.59057
IFT88             13   21140585   21265576    674      51  103765      0.37032      0.35557
IL17D             13   21276222   21297239     96      25  103765    0.0031661      0.49874
N6AMT2            13   21302036   21348095    326      37  103765    -0.075475      0.53008
XPO4              13   21351468   21476913    687      59  103765      0.53453      0.29649
LATS2             13   21547175   21635722    541      57  103765      0.92081      0.17857
SAP18             13   21714653   21723224     49      23  103765       1.2287      0.10958
SKA3              13   21727734   21750741    148      37  103765      0.80633      0.21002
MRPL57            13   21750372   21753223     17      12  103765       0.8319      0.20273
LOC101928764      13   21860557   21871219     64      15  103765       2.8455     0.002217
ZDHHC20           13   21946710   22033508    476      55  103765      0.37519      0.35376
MICU2             13   22066828   22178355    648      57  103765     -0.51079      0.69525
FGF9              13   22245215   22278640    164      43  103765       -1.306      0.90423
SGCG              13   23755060   23899304   1400     109  103765      -0.6101       0.7291
SACS              13   23902962   24007867    630      80  103765    -0.063096      0.52515
TNFRSF19          13   24144509   24250244    637      78  103765       1.8177     0.034558
MIPEP             13   24304328   24463587    914      59  103765      0.80213      0.21124
C1QTNF9B-AS1      13   24463028   24466242     13       8  103765      -0.4483      0.67303
C1QTNF9B          13   24465238   24471145     30       8  103765     -0.55537      0.71068
SPATA13           13   24553765   24881212   2390     280  103765      0.50403      0.30712
C1QTNF9           13   24883686   24896669     93      27  103765      0.97579      0.16458
PARP4             13   24995069   25086948    792      35  103765      0.55588      0.28915
LOC101927375      13   25115702   25133519    127      21  103765      0.20228      0.41985
ATP12A            13   25254549   25285923    264      37  103765       2.5608    0.0052219
RNF17             13   25338301   25454059    644      51  103765       1.1367      0.12783
CENPJ             13   25456412   25497027    253      46  103765      0.76502      0.22213
PABPC3            13   25670276   25672705      8       5  103765       1.6119     0.053494
AMER2             13   25735817   25746426     43      14  103765     -0.22574       0.5893
MTMR6             13   25820339   25861704    206      40  103765     -0.65039      0.74228
NUPL1             13   25875222   25916561    160      73  103765     0.059338      0.47634
